,a,b,c,d,e,f,g,h,Êä³ö
108,0.6845027923794436,0.37585106097306076,0.44681796716529165,0.4787410993895076,0.47122718323809565,0.8650189125793153,0.7760803098150855,0.5622685739761235,10.554703146709763
109,0.45059404619287957,0.37538826106954093,0.5304577341973399,0.7421067084361939,0.06941190518417817,0.9960665622317394,0.9496118115273767,0.32519286727338115,10.41966131553913
110,0.958821241641321,0.6890781551121177,0.07673925706631779,0.29604146773296514,0.8500682275483025,0.24595001162373942,0.2512900053657807,0.42006987630163983,7.982286798069644
111,0.4117631251806828,0.7855823261099959,0.19125192913302602,0.11312326809002038,0.26078148478491947,0.9211095260005315,0.8502233617379323,0.0700795984891891,10.396536082253
112,0.36848599589421704,0.9406112544773899,0.9791001519001339,0.7554688044167319,0.2919260383306628,0.39935693253166404,0.16671336055573094,0.006654300502905608,9.347798832615922
113,0.48409187180859525,0.5064002317399316,0.21414120428039485,0.1322387659112515,0.2098174334699312,0.8539481970146424,0.5192193274242921,0.3528088016564356,10.02933867682116
114,0.947056649858208,0.5989388806099836,0.12221817726631723,0.12968701228066548,0.07430950973389261,0.19195989837859018,0.7777973902038906,0.2364808826347955,7.014206449748537
115,0.6030717670926629,0.5748272818606153,0.3819287996689913,0.020665421710235443,0.24155387904424752,0.9550299527071833,0.11302936789006324,0.3827572088536164,10.7756027811892
116,0.7477148957888738,0.6700916882742867,0.33457359567273626,0.86775957525007,0.8699693412723726,0.5912603217130028,0.9094941035785686,0.5649481237237963,10.085061745952064
117,0.709699088364838,0.4065772298817736,0.8534503115916214,0.8467849558850711,0.6631580929760259,0.6409379072500596,0.9367640726081234,0.3845101702216569,8.449841000422623
118,0.46977144210127486,0.06658134021221718,0.5918169220027548,0.8602105610471602,0.4152490030706043,0.65417654493395,0.1212847784587604,0.030546937589225776,5.818028457096547
119,0.533384596191549,0.5917632417948411,0.20417425898597008,0.9238778850349706,0.7644239045640839,0.47419648394392,0.821872916088365,0.22439049629318975,8.944904351581549
120,0.35722916817081496,0.006246174495010082,0.5555604026881809,0.6884214920216427,0.18040204249693548,0.8050606261160247,0.4485402431134309,0.6037599020655813,7.201896446281162
121,0.905039497854488,0.22323736705093267,0.15028739156935123,0.5068212756225631,0.2760414037215303,0.020848728560092122,0.9209360140260116,0.7415748548112152,3.3664373737489663
122,0.09355516943856634,0.6908108399875116,0.2559257973794872,0.653042522701024,0.9859784463315269,0.16972394215905207,0.706061413340085,0.19480528991534607,6.716952499467391
123,0.782285722010887,0.05682541390326534,0.6329351649290508,0.8652385590270916,0.32782096385531556,0.3026085619656428,0.04797619103496453,0.2621679390628434,2.432422556673618
124,0.4210972923345593,0.9677545234637747,0.13110688704745366,0.4236540378998245,0.16995675802508015,0.9339195422495437,0.04953475979558131,0.7323439339489508,10.463060831208633
125,0.609726556287213,0.09704839048875846,0.0973442140676336,0.5091219831759545,0.2603664584380233,0.3770144064906078,0.7397227391745993,0.9559624147047421,3.1526795744995697
126,0.22662245606483222,0.011189047981745581,0.36091405679348787,0.8006158537454438,0.531368191392342,0.41680516041107707,0.9573328554183349,0.7103139941615599,2.098327240852599
127,0.5055958133319656,0.299322296186054,0.8142299455421608,0.8316619228811638,0.16518785113469103,0.27304422652790383,0.9316239684999853,0.6299621522140498,5.192755246835138
128,0.4279502505723166,0.30916924813388913,0.9236947685935674,0.046217014449216,0.23784700712289297,0.4234110382608446,0.6559549034003133,0.9277697318177036,5.506011177514367
129,0.4554377132967782,0.18199726789223092,0.2743417082422003,0.4886527895855093,0.4961862338091706,0.9078859465846238,0.9653738004589938,0.4872123571766611,9.526641729824835
130,0.3150990154198797,0.02222821868524616,0.45656443657054513,0.35917631468256206,0.5025577775250377,0.8270549819828193,0.582128612434403,0.13250389414990693,7.609596434733294
131,0.2622802672844723,0.9132675376982787,0.2534116941980358,0.22280894016666886,0.17817965220737053,0.7250114614554696,0.06452973165492915,0.5790136588137943,10.225805815176491
132,0.16706868560488197,0.42283532711734506,0.706361812075672,0.5055867179351178,0.037399614709564655,0.2602871847224826,0.08521622747956925,0.14649247299894697,4.963922320357762
133,0.1186282958892465,0.06770620889928192,0.44295794839760816,0.47820446281383155,0.36916999171061826,0.07424172805182672,0.7796961608356172,0.14602829968217623,1.0086371521640602
134,0.6945031805702347,0.2878904749000468,0.8434787972811206,0.5355928694184795,0.46097322936983787,0.08489358933188695,0.5843738601203181,0.6280124147955188,4.146988353581396
135,0.8162159459970211,0.8121205397815785,0.24245992861462862,0.5012305641881667,0.1811130232493492,0.8887211800123808,0.07431852066413958,0.0686203106798805,11.267746571201437
136,0.6412968165920299,0.6313498835210761,0.9482671952295659,0.7043788780885115,0.28562385113021993,0.34835789944233186,0.29613136794870054,0.7464839711450518,8.218964004206953
137,0.8874884352663079,0.11030592219215574,0.46196139818353155,0.44827986807332076,0.8232348466084108,0.007942051591807608,0.9615975113064255,0.02615481885822124,1.9904672449166239
138,0.7651290177695589,0.8924732427874795,0.1300782526612173,0.05323557633004172,0.3947218787323522,0.07490414912792798,0.8516766599381623,0.9098549633919114,8.749862406005409
139,0.16950514317792242,0.8611735081768326,0.703497516024959,0.28689906799681464,0.7528956312281043,0.787348290115934,0.41652345583272776,0.8869990556354681,10.759983115360615
140,0.07689023459619548,0.3438769675805726,0.8067322538399837,0.4696439295585225,0.9288122464015393,0.37333942371871964,0.9695826690511395,0.8438859874084713,4.743243517541427
141,0.9552386329825376,0.6501914272557495,0.7548885577869549,0.3884144423607706,0.9853298928865205,0.4738604501224837,0.18000716428631824,0.4700832614407454,9.110453954733527
142,0.5345188916312155,0.34876552088029533,0.06126857558908405,0.8266368621971589,0.09997784656709108,0.8562689177553983,0.7665548627832748,0.22580629002673203,10.139480016144105
143,0.4289849668834832,0.37631286532382746,0.9812483009675682,0.6798216185802505,0.4887953890528617,0.1646611143136596,0.8641072831797962,0.7969033415657101,6.0004128655537
144,0.020681720566757544,0.4560739820870169,0.5174898826702676,0.6860104453930073,0.4915679432018565,0.07089269058557035,0.6420231020399655,0.5299051250748693,5.299861388606779
145,0.8305367233151889,0.032328924648868274,0.44597571668158453,0.47684454738222526,0.845096951083646,0.10007654274034772,0.4195108293208012,0.9055683447125928,1.7856563507756067
146,0.8722611905411312,0.019920892015017233,0.7149608600706256,0.2272730212397005,0.09539449696539826,0.7864094652623149,0.4638226075507015,0.8251455823655433,7.5376065292792935
147,0.6507728747881744,0.3329154113694879,0.2601206839895448,0.8598962602450908,0.6589234853518844,0.1297495972849938,0.29715022482489895,0.7181931383667343,5.020420294590989
148,0.45426060302295135,0.06282202463500852,0.24435860287498812,0.043339195023517574,0.94291491560961,0.4891603234071207,0.3195792498113099,0.3335993780240184,3.6735477603830056
149,0.633823945418193,0.6861250481981267,0.2891427350872581,0.46227526777831973,0.4935240183813807,0.5564646947961075,0.10753808828628575,0.08856030764149236,9.429345020397008
150,0.13737681588010298,0.8300269426850745,0.7878664925897455,0.7426430862890812,0.04893299360034453,0.7380765598715773,0.6545120931291034,0.38242110711233157,11.426923085214698
151,0.1637108399592767,0.5798535385025997,0.07573856858691996,0.788671182833346,0.6581494187504076,0.23617632948679113,0.9608121002141531,0.7728907440191107,6.845355906528774
152,0.6781118038981602,0.27503843986557674,0.6763764137227744,0.22601264795091602,0.7818600891479974,0.7753273287670253,0.04123007795777922,0.8675891029258703,9.093518168621694
153,0.9887892802981109,0.4466696188163637,0.35673938820811213,0.1199296652248063,0.8153779906448393,0.22951670175912864,0.3204844309714112,0.5755679524969143,5.969740119008387
154,0.6318023562877192,0.7894584667496232,0.2632284011092645,0.07775621104701624,0.4134197109414093,0.1199959855046353,0.5542136326758808,0.24740196773868506,8.112352158870117
155,0.19934408017654293,0.2596043768035108,0.516573285004777,0.9081409950179834,0.8136595981791154,0.6322159807512271,0.8749690127486799,0.4345820890897859,7.708634313396135
156,0.6533293550255859,0.46672182458552447,0.12735664988700934,0.3859140672740504,0.025603191119648816,0.0273076332197022,0.7064053135892353,0.4951369644421342,5.597848125988009
157,0.6398638053550836,0.8262383561130758,0.4212582465401009,0.2517151823717563,0.3311377539577016,0.8727435363561556,0.4321130660021416,0.739082292440227,10.640651920093132
158,0.23622066910379025,0.5120033524201336,0.6544599895033072,0.8199912364254538,0.4173489190281875,0.8290627869801125,0.5443402279513223,0.25295714625687893,10.008039833750416
159,0.7278096586210211,0.41450090165893116,0.41233929078083653,0.6897859198866935,0.7308241932084654,0.2330968253094673,0.22649549670147184,0.08167274667342028,5.898811252635036
160,0.9011370836944764,0.02454425860928533,0.816450912573601,0.10837547001760772,0.7415550081170296,0.5144872572848443,0.38943042040661613,0.34962736845425413,4.651381375070206
161,0.5703778296472349,0.5951907361768701,0.02929955194009115,0.04339702747322538,0.8827698613297098,0.21787770319423239,0.3207817227199561,0.5736948123431147,6.576021652515932
162,0.46455544582979347,0.238451585050933,0.5873328667088057,0.9305368531939677,0.569400682150862,0.573577867346027,0.2578634833556741,0.8845788450521023,6.989654094619475
163,0.8552966032975665,0.5313708679214768,0.5078865105084247,0.5552382918816465,0.5674865794940294,0.4400403491676662,0.38326289315203843,0.3856400904716826,8.053247256841532
164,0.5325553992844916,0.6040309360492723,0.008436721962793325,0.9920410656584633,0.1901290785115285,0.9182509610146357,0.5116445083447732,0.4862029902202808,11.156628417435703
165,0.22263641154037672,0.4611275310064378,0.6485025203803404,0.3406700514531731,0.9432133407604425,0.2655939264259095,0.9031714876138581,0.7503368358411844,5.5061998616026235
166,0.0482860190368577,0.6614772770139316,0.45678249713867436,0.9755796315245048,0.7532492143301496,0.9525327842624417,0.09914796176079099,0.986844015197325,10.064061409941662
167,0.7515733755654485,0.5684628657293598,0.552359981450379,0.5299253771362326,0.03004988180971857,0.8223093974905646,0.7970888457567011,0.019614872758352164,10.918515789035796
168,0.9067135728296504,0.41791860092371025,0.4114561982581897,0.2830283031701293,0.26003035452552736,0.817358389908601,0.9446709213264884,0.9464117359362728,10.041910664374216
169,0.8774303042405203,0.32594987669254616,0.110085088192027,0.84232122413347,0.19549706982786907,0.2608263004693796,0.5381506900843218,0.1095801693311933,4.99024953715043
170,0.35024154934798624,0.4636032115949351,0.3760721820009705,0.6916835942666448,0.5375195727959938,0.0402853326241861,0.8623923029357052,0.07504948998644112,5.880140657248486
