0.170467,0.12191,-0.405083,0.130738,15.513123,3.029087,0.304835,8,0.382891
-0.260739,-0.47605,0.072789,0.351269,2.993547,0.178009,0.281641,7,0.042796
0.412952,-0.462713,0.136848,-0.144848,2.028534,0.096134,0.529613,8,0.003802
-0.154001,-0.480367,-0.238545,0.015637,4.357021,2.428088,0.845641,5,0.127181
0.258816,-0.185018,-0.404742,0.202795,0.395099,2.125202,0.925237,8,0.046926
-0.423293,-0.498813,0.45031,-0.247911,2.332118,4.600075,0.822354,7,0.331794
0.236531,0.091635,0.159339,-0.03718,0.360815,8.350329,0.773706,7,0.213153
0.160686,0.384149,0.486607,0.018981,4.24229,8.241282,0.753599,8,0.339045
-0.342843,0.257526,-0.360586,0.320092,6.922985,0.472814,0.845378,7,0.045139
-0.370929,0.088139,-0.297755,0.487886,0.440687,4.991015,0.497748,6,0.220204
0.42729,-0.192055,0.484243,-0.413104,3.682924,3.160327,0.521884,5,0.075379
0.050655,-0.163249,-0.01778,-0.111366,0.690738,1.341168,0.712173,5,0.082071
-0.242627,0.09622,-0.455553,0.310013,9.560663,2.298486,0.689448,5,0.290234
-0.175101,-0.430238,-0.238185,-0.252311,2.978164,3.712186,0.793401,7,0.351082
-0.186175,-0.03592,0.113021,0.427207,9.079027,5.789943,0.928613,8,0.303186
0.322072,-0.16392,0.398007,0.167324,3.847558,0.037262,0.732504,7,0.09701
0.321241,0.468828,0.194289,0.214007,3.389912,2.401792,0.836401,7,0.122824
0.068241,-0.053732,-0.215803,0.392918,5.095318,5.511993,0.631802,8,0.184595
0.246505,0.382217,0.032594,-0.457273,2.634239,6.728559,0.451947,5,0.427574
-0.207542,0.187791,0.202502,0.420668,2.090377,0.016151,0.769686,6,0.005202
-0.138009,0.473598,0.461148,0.477835,10.210573,0.844026,0.800145,6,0.144757
0.066275,-0.061753,-0.314828,-0.328882,6.890498,0.809654,0.561253,8,0.076061
-0.364069,0.314445,0.476235,0.073493,1.574821,0.633644,0.154994,8,0.021265
-0.249638,-0.092856,0.210808,-0.198491,1.776011,4.433735,0.464982,5,0.174949
-0.262069,-0.426421,0.431197,0.172837,0.585078,4.03898,0.732119,8,0.175453
-0.470755,0.165862,-0.046066,-0.045853,6.17062,1.793916,0.660302,5,0.204922
0.149457,-0.367563,0.001697,0.355203,2.115609,2.083808,0.84265,8,0.023997
-0.42303,-0.429947,0.318454,-0.309617,0.899115,5.94171,0.703383,5,0.174852
-0.362512,0.221836,-0.466556,-0.070071,0.049408,2.106287,0.613937,5,0.106425
0.401832,0.494886,0.421071,0.06777,1.966778,1.658014,0.865443,7,0.007629
0.21379,-0.087617,-0.261712,0.223922,3.101246,1.123883,0.399038,6,0.063674
-0.184641,-0.415947,0.305205,-0.045367,2.144278,0.610709,0.497205,8,0.029655
-0.324568,0.432329,0.441544,0.371859,1.503113,1.105105,0.242143,6,0.007807
-0.419983,0.221437,0.123834,0.204269,6.566302,3.34347,0.484295,8,0.176835
0.218574,-0.236022,0.183786,0.121574,3.553872,0.523813,0.910312,6,0.044148
0.243095,0.473529,0.116789,-0.300445,4.677603,2.391224,0.468376,7,0.294468
-0.360245,0.280739,0.058478,-0.487941,1.376611,5.994665,0.61774,7,0.145699
-0.033005,0.277774,0.10147,-0.365215,2.349377,1.785579,0.517402,6,0.09375
0.275801,0.197942,-0.15058,0.372217,0.102539,1.295731,0.665473,5,0.090384
-0.446395,0.28078,-0.452188,-0.222244,0.320547,0.146618,0.64628,5,0.022512
0.257365,-0.225107,-0.091483,-0.287927,7.052329,3.796932,0.395689,7,0.374195
0.291036,0.384505,-0.401519,0.300586,1.803443,1.568536,0.322544,7,0.254351
0.309495,0.1648,0.303306,-0.106752,1.901381,0.853623,0.86895,5,0.075676
0.189926,0.465501,-0.490784,0.113782,0.058449,2.511372,0.560613,6,0.159115
0.29698,-0.300751,0.448616,0.068254,1.503301,6.555568,0.678544,8,0.305859
-0.185404,0.060578,-0.09711,0.160201,0.647946,0.771073,0.74567,7,0.290875
-0.071801,0.032109,0.038406,-0.332957,1.887626,3.189189,0.882835,7,0.069681
0.46198,-0.468983,0.24929,0.056345,3.58397,0.467912,0.500966,6,0.049858
0.42045,0.472183,0.316743,0.199598,0.798651,3.541528,0.547461,6,0.051652
-0.141581,0.199641,0.118578,0.098752,1.313011,0.820871,0.904552,5,0.01722
0.168201,-0.209704,0.122922,0.326312,4.603161,2.409933,0.467196,5,0.190436
-0.223568,-0.296113,0.465937,-0.439153,5.282982,1.133021,0.261674,5,0.144847
-0.223046,-0.428435,0.427838,-0.068807,2.416822,2.120675,0.30882,7,0.073247
0.384072,0.298805,0.397271,0.393424,0.235414,1.983816,0.088162,8,0.001614
-0.49501,-0.36813,-0.371644,0.082388,4.08434,6.708983,0.794869,7,0.208216
-0.186168,0.383471,0.397175,-0.004278,2.381323,1.079349,0.666046,6,0.041078
0.247261,0.278708,-0.258698,-0.096175,5.965434,2.78796,0.494938,8,0.242294
-0.117577,-0.26177,0.389923,-0.394202,16.440232,4.804502,0.746316,5,0.471762
-0.442498,-0.387902,0.15758,0.39897,4.899239,1.154912,0.471513,8,0.232496
0.356284,-0.352961,-0.48225,0.325743,5.030898,7.041534,0.633211,7,0.431584
-0.134091,0.101977,-0.37737,-0.286801,0.573677,1.969207,0.690469,7,0.265896
-0.015664,0.434992,-0.001531,0.422559,0.433812,2.861832,0.884134,7,0.082341
0.24127,-0.307095,-0.397034,-0.109899,1.527777,6.334498,0.432762,7,0.366442
0.042412,-0.22822,-0.350083,0.336563,0.604849,0.19909,0.81361,6,0.024347
0.446172,-0.304226,-0.08302,0.107194,0.83042,4.284428,0.361374,5,0.113406
0.415661,-0.083108,0.083179,0.309465,5.046645,0.455632,0.778616,6,0.252258
-0.458941,-0.260081,0.170788,0.349448,4.647373,7.051108,0.83435,6,0.23324
0.470508,0.306265,0.259711,-0.348186,3.914343,3.444899,0.728272,7,0.138545
0.437036,-0.254934,0.364044,-0.041058,0.545954,0.321654,0.54477,7,0.079598
0.492671,-0.147756,0.462246,0.35922,0.886722,0.01114,0.365103,6,0.009658
0.096418,0.18332,0.038381,-0.276272,1.53693,3.034553,0.313178,8,0.101167
0.129408,0.036932,0.163918,0.314637,0.508049,3.334634,0.879354,7,0.020101
0.341132,0.432752,0.327339,0.24555,16.564784,15.4215,0.558985,8,0.667617
-0.490822,0.495036,-0.299396,-0.139483,1.644756,4.877203,0.656217,6,0.267268
-0.43254,-0.394586,-0.042162,0.252349,4.377865,3.912498,0.320399,6,0.265897
0.32014,-0.107498,-0.429113,-0.29845,0.983227,1.28451,0.760785,7,0.016529
-0.311104,-0.093637,-0.225053,-0.142539,0.393929,0.531964,0.511354,5,0.018713
-0.116548,0.027663,-0.170643,-0.48362,12.616064,1.61705,0.449175,5,0.348595
0.321437,0.450742,0.482251,0.0415,1.826632,4.319197,0.184849,5,0.170633
-0.494276,-0.013091,0.369976,0.233115,2.560963,3.534568,0.538589,6,0.316696
0.298632,-0.117948,-0.15632,-0.344142,0.978279,6.081764,0.797638,5,0.323846
-0.284121,-0.371864,0.381218,-0.295347,0.945156,5.558527,0.799895,6,0.236087
-0.492229,-0.022554,-0.224605,0.07032,0.209803,0.037156,0.570404,6,0.047747
-0.398158,-0.346255,0.324509,-0.419721,4.399405,4.761868,0.519566,5,0.370982
0.296295,-0.099673,0.152979,-0.32398,3.616792,0.89922,0.807748,5,0.067579
0.14306,0.057565,0.1607,0.13357,11.784634,1.758937,0.554611,8,0.273463
-0.129405,0.180188,-0.279957,0.338462,4.856149,3.911243,0.378645,7,0.31816
0.091181,0.243953,0.300639,0.498089,11.039405,0.159477,0.765214,8,0.253104
-0.126115,-0.416774,0.084182,-0.148539,0.698612,1.471575,0.677665,7,0.00762
-0.048955,-0.420531,0.306757,0.143678,0.782962,3.003021,0.504432,6,0.224611
-0.461495,-0.48175,-0.352766,0.296405,10.866856,2.381355,0.817651,5,0.280125
0.328069,-0.023147,0.110832,-0.111051,3.519769,4.831751,0.642998,6,0.15772
0.073846,-0.496082,0.49066,0.107685,0.706071,0.609396,0.338432,5,0.088648
0.412554,0.461863,-0.469173,-0.021238,0.053295,2.302827,0.683354,6,0.023797
0.195393,-0.209109,0.489521,-0.302442,0.809117,1.052978,0.442662,5,0.032895
0.04875,0.341016,0.338026,-0.180601,1.787328,1.272867,0.744526,6,0.032677
0.260447,-0.029876,-0.214318,0.476354,3.283283,3.062779,0.522185,5,0.200574
-0.355334,-0.373378,0.107364,-0.144982,11.270267,0.958144,0.538669,8,0.155024
-0.220451,0.232972,0.110263,-0.100108,1.204087,1.799756,0.696441,5,0.219277
-0.360193,-0.188033,0.116563,-0.034725,3.103913,3.720252,0.855553,8,0.093817
-0.465145,-0.220225,0.076502,0.468575,0.08866,1.294781,0.727404,7,0.015
-0.261614,0.238199,0.121367,0.303408,0.422237,2.681737,0.114374,8,0.314631
0.251989,0.127707,-0.03624,0.327723,3.73967,0.250987,0.37785,8,0.250953
-0.180287,0.254758,-0.161951,-0.166974,2.369527,1.520083,0.768085,5,0.148609
-0.283519,0.046968,-0.000445,0.481012,2.182719,0.876903,0.521631,5,0.124699
0.361848,-0.27873,-0.294618,-0.110111,1.331453,1.206827,0.758096,8,0.041778
0.106103,-0.076018,-0.276646,0.012902,1.289615,0.181547,0.779222,6,0.001526
-0.063988,-0.28161,0.012284,0.358879,7.105968,1.962494,0.712168,8,0.243756
-0.162428,-0.437683,0.45272,-0.395148,2.691949,3.474152,0.446241,8,0.04105
-0.315067,0.185298,0.047537,0.267175,11.266578,5.877898,0.74451,8,0.458506
-0.488234,-0.070527,-0.406707,-0.321502,4.61366,3.313326,0.423817,8,0.192193
0.406381,0.203711,-0.489003,0.396713,3.361321,5.260226,0.512156,6,0.283377
0.460087,-0.033551,0.32218,0.182711,4.65657,3.929416,0.71895,7,0.165774
0.09298,-0.149435,0.04602,0.455995,0.672779,3.67523,0.904875,7,0.124045
0.166163,0.258032,0.352188,-0.155045,1.139228,0.544388,0.955919,5,0.011896
-0.028246,-0.164791,0.449336,-0.289847,5.002345,5.457594,0.334895,6,0.260662
-0.256636,-0.271241,0.134584,-0.417138,2.533734,2.003224,0.580555,8,0.085366
-0.142429,0.417202,-0.199274,0.059943,1.842237,3.031174,0.916611,8,0.107983
-0.305459,0.423105,-0.190625,-0.355744,0.970318,5.894013,0.46315,7,0.2225
0.373226,0.019263,0.388946,0.439944,1.867313,0.401642,0.77894,5,0.201279
-0.32176,-0.436053,-0.0829,0.4073,6.582823,3.023996,0.823253,5,0.212963
0.397648,-0.485536,0.049495,-0.306705,10.164051,0.156293,0.881195,8,0.113355
0.456364,0.07483,-0.021312,-0.033977,0.896551,0.65188,0.799138,8,0.015167
0.003837,0.096489,0.07721,0.445695,7.936408,0.860026,0.729378,6,0.197365
-0.490795,0.342834,0.270906,0.146951,0.217865,1.577001,0.890612,8,0.009524
0.007116,0.295712,0.007483,-0.456627,0.07203,0.968635,0.188453,7,0.110169
-0.21914,0.115847,0.466319,-0.147417,0.821436,4.717404,0.378348,8,0.060214
-0.332819,-0.445678,-0.151817,0.258205,2.693637,4.745945,0.912494,8,0.253586
0.232397,-0.304064,0.126026,-0.226405,2.839976,4.638191,0.578735,6,0.287063
-0.463537,-0.195367,0.389793,-0.363307,1.397079,0.137639,0.527891,5,0.003152
0.411536,0.242353,0.050196,-0.341811,0.663424,3.146684,0.741391,5,0.180952
0.145671,-0.441232,0.208303,-0.272384,0.314344,1.208748,0.254211,6,0.120281
0.465963,-0.368907,-0.019219,-0.003136,2.203214,0.833891,0.790828,8,0.047996
-0.085263,0.095273,0.178899,-0.1397,3.836044,16.737861,0.614156,6,0.680173
0.477955,-0.262018,0.308096,-0.080972,0.963789,2.141262,0.522074,8,0.013191
0.143961,-0.216966,0.198745,0.431497,0.68851,4.371708,0.806526,5,0.13792
-0.386488,0.430819,-0.212868,-0.297892,0.558263,0.156361,0.932778,6,0.010925
0.08146,-0.076914,-0.36805,0.076154,2.806973,8.493254,0.64028,8,0.391152
-0.152889,-0.302758,0.181422,-0.498175,0.961615,1.835612,0.782483,8,0.060897
-0.167577,-0.212356,0.378972,-0.100329,4.322093,0.723096,0.577778,5,0.035506
0.394349,-0.470027,0.438649,0.160275,0.703395,0.684471,0.648764,6,0.021542
-0.308934,-0.417289,0.254248,0.117471,1.232848,0.652247,0.244063,6,0.126041
-0.286626,0.324431,0.182866,-0.15557,3.044702,3.607319,0.434205,5,0.221143
-0.370332,0.464608,-0.196607,0.118338,1.804775,0.889174,0.714244,7,0.054783
-0.299777,-0.253117,-0.018398,-0.093459,22.457307,2.732162,0.346502,6,0.498668
0.258372,-0.387483,-0.157268,0.072566,8.681126,3.083087,0.71898,7,0.273273
-0.241437,0.297866,0.351284,-0.265705,10.012772,3.093772,0.960634,8,0.202728
-0.307021,-0.13938,0.084144,0.260069,4.368862,1.251931,0.280974,6,0.023168
-0.298034,0.226392,-0.102112,0.11587,5.641209,10.105487,0.51436,7,0.444495
0.463995,0.343631,0.02887,-0.064412,0.86426,1.349851,0.817172,6,0.033564
-0.089043,-0.383946,0.198812,0.431164,3.81157,7.932239,0.340645,6,0.203099
0.445571,0.495319,-0.455233,0.329058,0.007361,3.953752,0.200692,6,0.220455
-0.093835,0.404768,-0.186786,-0.040476,1.875519,0.579487,0.315765,8,0.008505
0.443073,-0.114693,0.028881,0.466774,6.619302,7.11164,0.487482,7,0.308766
0.428351,-0.236835,-0.402894,0.19749,6.717114,3.34901,0.434097,5,0.338855
0.177037,-0.315029,-0.102711,0.358996,0.807276,5.618522,0.554074,6,0.191882
-0.172239,-0.29455,-0.257439,-0.141462,6.084323,12.99657,0.667665,5,0.537012
-0.323239,0.117976,-0.001305,0.380365,4.757137,3.255575,0.648149,5,0.215431
0.267526,-0.375718,-0.107051,0.40697,6.467642,1.670237,0.711703,5,0.13988
-0.347008,0.00959,-0.11849,-0.016557,5.477907,8.682377,0.648523,5,0.427106
0.26848,-0.245342,0.047935,-0.309438,0.305349,2.6566,0.460333,7,0.073882
-0.343595,0.006739,0.377915,0.312028,1.770998,1.591292,0.693964,7,0.02867
0.232649,-0.386058,-0.094587,-0.178043,1.890846,0.308466,0.860748,8,0.004194
-0.013808,-0.258038,-0.272483,-0.398296,2.983823,1.413629,0.31649,8,0.315059
0.258551,-0.432687,0.482385,0.476146,3.630167,3.005943,0.804681,6,0.205469
0.377559,-0.043678,-0.092347,0.338385,0.593836,2.510966,0.536893,8,0.139772
-0.447952,-0.356154,0.361722,0.05096,2.899194,2.03522,0.51773,5,0.112027
-0.169167,0.32201,-0.024426,-0.452515,1.615463,6.304504,0.652193,5,0.2086
0.067665,-0.382401,0.41784,0.160024,0.04234,8.438623,0.412554,7,0.420971
-0.440933,0.219832,0.499765,-0.018786,0.938362,7.193127,0.849288,5,0.228931
0.077174,-0.296331,0.478407,-0.216638,10.623369,0.823986,0.759315,7,0.138368
0.005276,0.409806,-0.122737,0.187265,1.297843,0.24231,0.342943,8,0.009324
0.441901,-0.190291,0.273842,-0.408947,0.433623,2.460912,0.583944,8,0.153166
0.239295,0.318497,-0.37424,0.1094,6.241503,0.702337,0.628916,7,0.068061
0.43396,0.265675,-0.321744,-0.187971,2.037077,5.922165,0.792682,7,0.287011
-0.356971,0.165703,-0.397493,-0.150111,1.069984,13.793716,0.497143,7,0.401983
-0.075878,-0.341271,0.178103,0.418137,0.939149,2.422464,0.543162,5,0.065051
-0.100646,0.444215,-0.293224,0.044848,0.341793,0.59416,0.304338,8,0.05598
-0.074104,0.181588,-0.077701,-0.33671,0.723129,7.099076,0.909541,6,0.116512
-0.176261,-0.100644,-0.42546,0.172963,1.526749,2.998349,0.802424,8,0.175635
0.298081,-0.436222,0.351814,0.130707,3.327116,0.30649,0.422981,8,0.21525
-0.0198,-0.191405,-0.207451,-0.153937,2.504703,9.952366,0.695549,5,0.371591
-0.086114,0.186662,0.340014,-0.066162,4.977626,1.754712,0.891104,7,0.086286
0.469959,0.431444,0.492879,-0.347612,14.778444,3.493005,0.331376,8,0.405936
0.009716,0.106023,-0.316721,0.437289,1.011191,0.899965,0.493671,5,0.029545
-0.298908,0.445161,0.227384,-0.201269,1.570228,1.363342,0.893284,5,0.049057
0.348464,0.375851,0.179526,-0.175328,1.76076,2.608736,0.702351,6,0.192902
0.18621,0.27337,0.232139,0.342119,0.202521,1.819945,0.626842,7,0.044435
0.430062,-0.208642,0.360529,0.050959,1.361615,6.542101,0.583711,5,0.218211
-0.152973,0.331893,-0.183197,-0.313018,2.627374,2.693143,0.56323,5,0.219092
-0.270026,-0.165153,0.374774,-0.084537,1.951211,4.095695,0.791512,7,0.044358
0.034793,0.110431,0.013943,0.154842,2.338438,0.903445,0.675763,8,0.008015
-0.483287,0.317057,0.318678,-0.392167,0.600573,0.540736,0.657477,6,0.005942
-0.39189,0.275391,-0.462194,0.166823,1.601359,1.866407,0.515738,7,0.108704
0.455968,0.31244,-0.207511,0.026845,1.319274,3.450113,0.785907,6,0.122283
0.316545,0.185354,-0.120179,-0.452978,6.124456,2.081771,0.42517,6,0.257346
0.484543,-0.248916,-0.498664,-0.218757,1.032842,3.483624,0.702618,6,0.106126
-0.164903,-0.285894,-0.23771,-0.433962,0.621436,3.38171,0.794866,7,0.049491
-0.372738,-0.191784,0.358375,0.085677,3.96935,1.909944,0.404519,8,0.111417
0.406367,0.304832,-0.05796,-0.255036,0.45139,6.118865,0.856388,8,0.139851
0.144076,-0.295566,-0.403814,0.484467,0.700062,6.665349,0.407093,5,0.310395
-0.126796,0.478438,-0.270331,0.212855,1.827481,1.359035,0.203665,5,0.137007
0.335642,0.441672,0.156721,0.421298,1.00304,3.792487,0.538252,6,0.20934
0.357489,0.026518,-0.19008,-0.013317,0.59307,3.469076,0.324485,5,0.101285
0.022611,-0.46769,-0.065899,0.175649,1.911639,1.216124,0.610224,8,0.080314
0.131586,0.195022,-0.202987,0.367017,0.812546,3.879337,0.705153,7,0.176106
0.46448,0.035481,0.254826,0.24099,1.201055,1.823883,0.843852,6,0.139071
0.010123,0.226976,0.153963,-0.41138,3.906592,2.635172,0.828959,5,0.076312
0.130856,0.347241,0.227976,-0.32092,1.856555,0.743163,0.679083,5,0.057737
-0.299403,-0.047044,-0.254572,-0.436858,10.226462,3.626157,0.594777,8,0.288265
-0.043634,-0.038309,0.494544,0.297861,8.727147,0.027904,0.442366,8,0.11091
-0.007085,-0.315522,0.055615,-0.304266,3.110892,0.745601,0.378924,6,0.037216
0.4926,-0.465945,-0.06238,-0.31061,14.444688,0.496309,0.499463,6,0.36674
-0.117116,0.430748,-0.318815,-0.384097,1.402399,1.594902,0.499364,6,0.145889
0.088914,-0.101094,-0.126634,0.298241,1.643002,1.523741,0.731799,6,0.10445
-0.098611,-0.052342,0.020308,0.41514,5.181951,1.966134,0.225267,7,0.26753
-0.109541,0.495639,0.029396,0.033562,2.234686,4.094828,0.202084,8,0.11577
0.090851,0.278497,0.026989,0.176818,3.522537,1.54432,0.626373,8,0.097139
0.106643,0.298367,0.251551,-0.026419,3.010868,1.915766,0.504076,7,0.081228
0.049974,0.227745,0.036869,-0.10541,0.798429,4.426821,0.806544,6,0.183258
0.103985,0.417235,0.012578,-0.461818,0.016493,0.960333,0.909061,7,0.010739
0.225981,0.450321,-0.133033,-0.472345,0.992947,3.858404,0.451334,7,0.33587
-0.095237,0.077788,0.205187,0.117156,12.026268,1.142649,0.701848,8,0.174727
0.44993,-0.134887,-0.342832,-0.468927,1.466288,1.071997,0.687745,6,0.033517
0.025489,0.38149,-0.347065,0.397042,4.349046,2.49537,0.663764,6,0.161423
-0.48302,0.192923,-0.194108,0.340171,1.167487,3.043594,0.557499,7,0.043218
-0.313474,-0.422457,-0.226281,0.239979,2.037423,0.379341,0.39638,5,0.013514
0.194544,-0.262674,-0.116441,0.39026,3.98887,2.422138,0.821057,5,0.116203
-0.12791,0.490592,0.228054,-0.378678,2.351408,3.203397,0.647418,6,0.118555
0.303994,0.088808,0.29933,-0.088401,1.995685,6.457364,0.787905,8,0.276051
0.222203,0.300978,0.391015,-0.107165,0.186977,0.428752,0.134865,8,0.045051
-0.181808,-0.156294,0.40417,-0.391022,1.537047,3.025978,0.407649,7,0.17255
-0.401009,0.127551,-0.346096,0.048621,2.733609,4.824062,0.326642,6,0.373353
0.443415,-0.486139,-0.419592,0.025827,0.643072,1.366146,0.543522,7,0.13638
-0.35716,-0.200783,0.348672,-0.480045,1.617099,2.869364,0.861935,8,0.092127
-0.276432,-0.091001,-0.048676,-0.169668,2.216917,5.117431,0.718153,8,0.142371
0.028481,-0.183662,0.099453,-0.491557,0.36212,1.942987,0.324689,8,0.191417
-0.271385,-0.048621,0.277557,0.108323,1.913107,1.473026,0.58674,8,0.032435
0.489518,0.083776,0.016851,-0.079684,1.580246,3.451692,0.879704,7,0.090602
-0.319315,-0.224711,-0.10163,-0.109807,2.041913,5.254446,0.480142,5,0.367552
0.001991,-0.401617,-0.347256,-0.18591,0.866498,2.574097,0.713791,7,0.181254
-0.08913,0.176342,0.215735,-0.104367,0.95427,2.132573,0.626117,8,0.035511
-0.091692,-0.306172,-0.320027,-0.211056,5.41855,5.309634,0.822415,5,0.320312
0.134605,0.316432,-0.394774,0.105821,3.657126,2.529286,0.552391,8,0.17195
-0.460257,-0.462609,0.310159,-0.048987,7.776304,0.130778,0.844537,6,0.054231
-0.175651,-0.481516,-0.195703,-0.024336,2.388666,0.332613,0.418286,5,0.014875
-0.402493,0.498183,0.061133,0.264828,0.259773,18.876444,0.771543,6,0.593682
-0.488219,-0.276587,0.001253,-0.300676,0.116019,0.71428,0.725677,8,0.020293
-0.054344,0.0801,-0.351085,0.039391,2.591743,4.888742,0.565629,5,0.105755
-0.389648,0.380076,-0.376017,0.461416,0.177945,1.029423,0.49278,8,0.23803
0.057767,0.167509,0.379931,0.124488,0.719961,6.394913,0.515108,6,0.346018
0.485923,0.02317,-0.187845,0.472966,6.794802,0.912292,0.678655,5,0.125248
-0.443559,0.050118,0.394837,-0.302933,0.196799,2.938753,0.877606,7,0.085681
-0.232248,0.339188,0.072719,-0.182609,3.026349,0.691437,0.521971,5,0.020799
0.313593,0.155387,0.473839,0.00902,0.095594,0.365288,0.17096,6,0.098796
-0.194626,0.249057,0.130012,-0.29178,7.201193,7.957908,0.575228,5,0.500738
0.32618,0.126276,0.112635,0.354085,5.593877,3.058952,0.349178,7,0.151642
0.476017,0.442319,0.157407,-0.315574,3.829785,2.657787,0.517829,7,0.373662
0.028414,-0.173776,0.11424,0.464207,1.534555,3.306149,0.882329,5,0.168959
-0.450264,-0.439402,0.454979,0.019754,2.823918,6.1214,0.445681,5,0.335204
0.224442,-0.32514,0.089279,-0.138728,2.581594,0.667551,0.703394,6,0.028506
0.419404,0.377884,0.122185,0.055387,8.62699,2.45007,0.869455,5,0.167736
-0.447561,-0.134542,0.05648,0.292403,3.170375,1.557183,0.609786,5,0.063961
-0.217786,-0.013722,0.244478,0.208499,4.73547,7.88309,0.722305,7,0.256175
-0.038573,-0.236257,0.333246,-0.415185,3.64233,0.346023,0.424263,5,0.052609
-0.160748,-0.163872,-0.318653,-0.407905,3.64424,0.063383,0.895914,8,0.011315
0.16608,0.307937,-0.3891,-0.225767,3.107246,2.381811,0.503907,6,0.079588
0.406685,0.14936,-0.440262,-0.060162,1.032003,0.529568,0.458241,7,0.020877
0.432343,0.411039,0.419794,-0.267686,1.874197,9.453515,0.495746,5,0.469574
0.237214,0.479008,0.229009,0.384622,3.713694,2.464821,0.851579,7,0.120458
-0.379446,-0.118348,0.031712,0.308454,2.646346,7.191384,0.363187,8,0.461956
0.489373,0.037119,-0.15248,-0.245765,4.110663,2.340849,0.574859,6,0.121245
0.480621,-0.485236,-0.363212,0.261824,2.884278,1.423723,0.807516,6,0.302619
-0.394673,0.058782,-0.217405,0.319856,2.466445,1.537406,0.914982,7,0.131594
0.055814,0.04748,-0.143803,0.358472,0.483973,3.989393,0.67451,6,0.203795
0.431421,0.433314,-0.18822,-0.30531,1.744067,7.43036,0.168157,8,0.267966
