����,γ��,ҵ��ʱ��,��Ƭ��¼����,��·����,��γ��,�ϳ�վ��,ʵ��վ��
114.04548600000001,22.5988,2014-06-09 17:27,30070327,68·,"114.045486,22.5988",24,25
113.99665,22.529266,2014-06-09 09:17,20622703,68·,"113.99665,22.529266",18,7
113.944999,22.537599,2014-06-09 10:47,291595436,68·,"113.944999,22.537599",29,4
114.06495600000001,22.551376,2014-06-09 11:29,322693182,68·,"114.064956,22.551376",20,20
114.03173000000001,22.637804,2014-06-09 14:09,321801173,68·,"114.03173,22.637804",2,31
114.03611699999999,22.61935,2014-06-09 14:19,293105816,68·,"114.036117,22.61935",10,30
114.04234299999999,22.520984,2014-06-09 15:07,360158406,68·,"114.042343,22.520984",8,12
113.940551,22.543167,2014-06-09 16:05,660604258,68·,"113.940551,22.543167",6,3
114.039451,22.522516,2014-06-09 16:26,327493338,68·,"114.039451,22.522516",5,11
114.04021399999999,22.605667,2014-06-09 17:15,325696557,68·,"114.040214,22.605667",32,26
114.036819,22.524015,2014-06-09 09:29,291699098,68·,"114.036819,22.524015",5,11
113.996101,22.528984,2014-06-09 09:14,280111802,68·,"113.996101,22.528984",18,7
113.94798200000001,22.530082,2014-06-09 10:29,323424289,68·,"113.947982,22.530082",3,5
114.073753,22.542917000000003,2014-06-09 11:00,180103684,68·,"114.073753,22.542917",9,17
114.033653,22.627198999999997,2014-06-09 12:29,323341940,68·,"114.033653,22.627199",10,30
114.036285,22.524333,2014-06-09 14:18,151004248,68·,"114.036285,22.524333",5,11
114.047233,22.5186,2014-06-09 14:24,20041468,68·,"114.047233,22.5186",8,12
114.03173000000001,22.637233,2014-06-09 11:30,320925148,68·,"114.03173,22.637233",2,31
114.038131,22.615448999999998,2014-06-09 14:26,327399994,68·,"114.038131,22.615449",10,30
114.036514,22.618816,2014-06-09 14:29,361368537,68·,"114.036514,22.618816",10,30
114.033782,22.626898999999998,2014-06-09 14:34,294639164,68·,"114.033782,22.626899",10,30
114.038719,22.641515,2014-06-09 16:13,322247703,68·,"114.038719,22.641515",2,31
114.040031,22.6054,2014-06-09 16:38,20135841,68·,"114.040031,22.6054",32,26
114.066047,22.551082,2014-06-09 16:51,23598738,68·,"114.066047,22.551082",20,20
114.06285,22.538048999999997,2014-06-09 09:00,20414243,68·,"114.06285,22.538049",21,15
114.04296799999999,22.520349,2014-06-09 10:03,320241158,68·,"114.042968,22.520349",8,12
114.069732,22.551116,2014-06-09 10:27,360935991,68·,"114.069732,22.551116",37,19
114.045349,22.598917,2014-06-09 10:38,360913331,68·,"114.045349,22.598917",24,25
114.06643600000001,22.659599,2014-06-09 12:46,328789290,68·,"114.066436,22.659599",1,37
114.032081,22.639782999999998,2014-06-09 13:06,291436540,68·,"114.032081,22.639783",2,31
114.0457,22.596317000000003,2014-06-09 13:29,292371629,68·,"114.0457,22.596317",33,24
114.046951,22.518716,2014-06-09 15:33,322522203,68·,"114.046951,22.518716",8,12
114.051818,22.518082999999997,2014-06-09 15:35,360726871,68·,"114.051818,22.518083",8,12
114.06316299999999,22.537384,2014-06-09 15:44,280394529,68·,"114.063163,22.537384",21,15
114.062141,22.64038,2014-06-09 17:03,293714868,68·,"114.062141,22.64038",11,34
114.032081,22.631483,2014-06-09 12:49,325045040,68·,"114.032081,22.631483",10,30
113.94075,22.540198999999998,2014-06-09 13:59,660041677,68·,"113.94075,22.540199",6,3
114.047164,22.518615,2014-06-09 15:12,321696581,68·,"114.047164,22.518615",8,12
114.06304899999999,22.535034,2014-06-09 15:25,328707093,68·,"114.063049,22.535034",21,15
114.0382,22.61565,2014-06-09 16:00,293411737,68·,"114.0382,22.61565",10,30
114.03626200000001,22.619384,2014-06-09 16:02,293861455,68·,"114.036262,22.619384",10,30
114.076232,22.54615,2014-06-09 11:51,322834149,68·,"114.076232,22.54615",9,17
114.040481,22.610183,2014-06-09 14:46,298856882,68·,"114.040481,22.610183",19,28
114.038963,22.522817,2014-06-09 11:44,293076057,68·,"114.038963,22.522817",5,11
114.03753600000002,22.616184,2014-06-09 14:51,680883678,68·,"114.037536,22.616184",10,30
114.06124799999999,22.5725,2014-06-09 15:06,292387405,68·,"114.061248,22.5725",38,22
114.02983,22.528133,2014-06-09 15:50,322262208,68·,"114.02983,22.528133",4,10
114.032119,22.631834,2014-06-09 13:19,327490630,68·,"114.032119,22.631834",10,30
114.04499799999999,22.5969,2014-06-09 13:33,296055340,68·,"114.044998,22.5969",33,24
114.035018,22.525016,2014-06-09 14:10,294178895,68·,"114.035018,22.525016",5,11
114.042915,22.520416,2014-06-09 15:41,290761138,68·,"114.042915,22.520416",8,12
114.05171899999999,22.518082999999997,2014-06-09 15:45,324129236,68·,"114.051719,22.518083",8,12
114.03514799999999,22.62195,2014-06-09 09:32,328359468,68·,"114.035148,22.62195",10,30
114.061714,22.641265,2014-06-09 10:33,280140283,68·,"114.061714,22.641265",11,34
114.06106499999999,22.647983,2014-06-09 12:11,251018851,68·,"114.061065,22.647983",13,36
114.03469,22.642763000000002,2014-06-09 12:22,328727725,68·,"114.03469,22.642763",2,31
114.0624,22.562822,2014-06-09 17:47,326496100,68·,"114.0624,22.562822",31,21
114.03926799999999,22.52275,2014-06-09 10:24,680987354,68·,"114.039268,22.52275",5,11
114.03216499999999,22.631849,2014-06-09 13:41,292446330,68·,"114.032165,22.631849",10,30
114.04078600000001,22.61025,2014-06-09 13:51,328405614,68·,"114.040786,22.61025",19,28
113.94046000000002,22.556704999999997,2014-06-09 15:18,323147122,68·,"113.94046,22.556705",17,2
114.063079,22.536966,2014-06-09 16:03,20657930,68·,"114.063079,22.536966",21,15
114.073516,22.542949,2014-06-09 16:08,323454878,68·,"114.073516,22.542949",9,17
114.04036699999999,22.6102,2014-06-09 13:55,329539513,68·,"114.040367,22.6102",19,28
114.074836,22.5433,2014-06-09 14:18,360620262,68·,"114.074836,22.5433",9,17
114.064613,22.537882999999997,2014-06-09 14:22,23428954,68·,"114.064613,22.537883",21,15
114.06273600000002,22.536516,2014-06-09 14:23,327412004,68·,"114.062736,22.536516",21,15
114.03898600000001,22.522882,2014-06-09 14:36,322899506,68·,"114.038986,22.522882",5,11
113.940399,22.54895,2014-06-09 15:29,320586919,68·,"113.940399,22.54895",6,3
114.063102,22.536983,2014-06-09 16:08,291602424,68·,"114.063102,22.536983",21,15
114.04094599999999,22.521532999999998,2014-06-09 12:37,292352081,68·,"114.040946,22.521533",8,12
114.06496399999999,22.53775,2014-06-09 12:47,326307206,68·,"114.064964,22.53775",21,15
114.07599599999999,22.551,2014-06-09 12:50,280426261,68·,"114.075996,22.551",0,37
114.02336799999999,22.531517,2014-06-09 09:08,660642732,68·,"114.023368,22.531517",26,9
114.07176899999999,22.65505,2014-06-09 11:56,251019818,68·,"114.071769,22.65505",28,39
114.061035,22.648117000000003,2014-06-09 12:05,251023262,68·,"114.061035,22.648117",13,36
114.04011499999999,22.640882,2014-06-09 12:16,321295644,68·,"114.040115,22.640882",2,31
113.940353,22.549266,2014-06-09 14:02,290779787,68·,"113.940353,22.549266",6,3
114.04548600000001,22.598748999999998,2014-06-09 15:11,328638332,68·,"114.045486,22.598749",24,25
114.062049,22.640483,2014-06-09 15:52,293788561,68·,"114.062049,22.640483",11,34
114.07178400000001,22.654982999999998,2014-06-09 16:43,361235677,68·,"114.071784,22.654983",28,39
114.06124799999999,22.572517,2014-06-09 17:42,251392321,68·,"114.061248,22.572517",38,22
114.04721799999999,22.518615,2014-06-09 13:59,291442570,68·,"114.047218,22.518615",8,12
114.064796,22.5379,2014-06-09 17:10,326469279,68·,"114.064796,22.5379",21,15
114.04638600000001,22.519064999999998,2014-06-09 17:23,291302803,68·,"114.046386,22.519065",8,12
114.03781799999999,22.615755,2014-06-09 12:29,327414466,68·,"114.037818,22.615755",10,30
113.996765,22.529466,2014-06-09 13:17,361189467,68·,"113.996765,22.529466",18,7
114.04364699999999,22.520015,2014-06-09 14:12,80323819,68·,"114.043647,22.520015",8,12
114.05918100000001,22.5198,2014-06-09 14:16,328788649,68·,"114.059181,22.5198",25,14
114.06475,22.537715,2014-06-09 14:25,329660743,68·,"114.06475,22.537715",21,15
114.069686,22.551134,2014-06-09 14:36,330333517,68·,"114.069686,22.551134",37,19
114.061302,22.643749,2014-06-09 15:29,322942105,68·,"114.061302,22.643749",39,35
114.072151,22.654817,2014-06-09 16:16,290641612,68·,"114.072151,22.654817",28,39
114.032249,22.639932,2014-06-09 16:43,660494989,68·,"114.032249,22.639932",2,31
114.07601899999999,22.544767,2014-06-09 17:34,329641043,68·,"114.076019,22.544767",9,17
114.071899,22.5431,2014-06-09 17:36,180019211,68·,"114.071899,22.5431",9,17
114.04578300000001,22.519315,2014-06-09 17:54,292320648,68·,"114.045783,22.519315",8,12
114.043365,22.52045,2014-06-09 10:05,291369478,68·,"114.043365,22.52045",8,12
113.940467,22.5491,2014-06-09 11:37,296189081,68·,"113.940467,22.5491",6,3
114.062614,22.537166,2014-06-09 12:14,326344126,68·,"114.062614,22.537166",21,15
114.03251599999999,22.629566,2014-06-09 14:52,293896864,68·,"114.032516,22.629566",10,30
114.03596399999999,22.6196,2014-06-09 14:56,329344549,68·,"114.035964,22.6196",10,30
114.07601899999999,22.544782,2014-06-09 15:29,30018953,68·,"114.076019,22.544782",9,17
113.94355,22.539248999999998,2014-06-09 16:48,20447087,68·,"113.94355,22.539249",29,4
114.03585,22.620317,2014-06-09 17:49,325173296,68·,"114.03585,22.620317",10,30
114.03321799999999,22.628551,2014-06-09 17:56,329225235,68·,"114.033218,22.628551",10,30
114.06109599999999,22.6499,2014-06-09 14:58,327126973,68·,"114.061096,22.6499",13,36
113.94065,22.560632000000002,2014-06-09 11:42,298872676,68·,"113.94065,22.560632",17,2
113.948532,22.530099,2014-06-09 11:55,20381718,68·,"113.948532,22.530099",3,5
114.036331,22.619066,2014-06-09 12:52,326933968,68·,"114.036331,22.619066",10,30
114.03596399999999,22.619583,2014-06-09 15:10,296032235,68·,"114.035964,22.619583",10,30
113.945182,22.5338,2014-06-09 16:20,293673167,68·,"113.945182,22.5338",29,4
114.06323200000001,22.528548999999998,2014-06-09 17:36,660647568,68·,"114.063232,22.528549",25,14
114.042716,22.63935,2014-06-09 10:09,330334509,68·,"114.042716,22.63935",2,31
114.0317,22.637332,2014-06-09 10:14,328888469,68·,"114.0317,22.637332",2,31
113.940551,22.545017,2014-06-09 12:19,296306454,68·,"113.940551,22.545017",6,3
114.06223200000001,22.522117,2014-06-09 12:48,328065340,68·,"114.062232,22.522117",25,14
114.03991599999999,22.605966,2014-06-09 13:17,327118320,68·,"114.039916,22.605966",32,26
114.035499,22.621748999999998,2014-06-09 13:23,323683751,68·,"114.035499,22.621749",10,30
114.039451,22.641166000000002,2014-06-09 15:25,291631727,68·,"114.039451,22.641166",2,31
114.03216499999999,22.639717,2014-06-09 15:29,291351499,68·,"114.032165,22.639717",2,31
114.064697,22.537834,2014-06-09 16:18,321782151,68·,"114.064697,22.537834",21,15
113.940498,22.547349,2014-06-09 17:18,323972230,68·,"113.940498,22.547349",6,3
113.94065,22.540567000000003,2014-06-09 17:20,280215717,68·,"113.94065,22.540567",6,3
113.944999,22.537082,2014-06-09 17:23,327029789,68·,"113.944999,22.537082",29,4
114.06326200000001,22.525516,2014-06-09 17:56,700001823,68·,"114.063262,22.525516",25,14
114.06304899999999,22.528566,2014-06-09 17:57,324869352,68·,"114.063049,22.528566",25,14
114.07613300000001,22.544782,2014-06-09 11:21,322340030,68·,"114.076133,22.544782",9,17
114.06241599999998,22.563615,2014-06-09 15:45,325876341,68·,"114.062416,22.563615",31,21
114.029785,22.5282,2014-06-09 16:21,291883661,68·,"114.029785,22.5282",4,10
113.990798,22.52515,2014-06-09 17:25,361562595,68·,"113.990798,22.52515",7,6
114.063247,22.655782000000002,2014-06-09 15:14,325666882,68·,"114.063247,22.655782",1,37
114.057914,22.637382000000002,2014-06-09 15:23,330302128,68·,"114.057914,22.637382",12,33
114.02956299999998,22.528182,2014-06-09 16:38,290382965,68·,"114.029563,22.528182",4,10
114.065551,22.538032,2014-06-09 12:02,281217570,68·,"114.065551,22.538032",21,15
114.04266299999999,22.639383,2014-06-09 14:28,323562033,68·,"114.042663,22.639383",2,31
114.041847,22.639799,2014-06-09 14:29,323402655,68·,"114.041847,22.639799",2,31
114.035598,22.621017000000002,2014-06-09 14:43,290654164,68·,"114.035598,22.621017",10,30
114.038749,22.522899,2014-06-09 14:25,324261601,68·,"114.038749,22.522899",5,11
114.051918,22.518082999999997,2014-06-09 14:28,327126316,68·,"114.051918,22.518083",8,12
114.075767,22.542417,2014-06-09 14:41,281198316,68·,"114.075767,22.542417",9,17
114.03248500000001,22.62985,2014-06-09 15:14,680454472,68·,"114.032485,22.62985",10,30
114.059013,22.638182999999998,2014-06-09 15:36,328649918,68·,"114.059013,22.638183",12,33
114.035499,22.621665,2014-06-09 14:21,360303678,68·,"114.035499,22.621665",10,30
114.062568,22.6543,2014-06-09 14:47,700107126,68·,"114.062568,22.6543",1,37
114.03181399999998,22.63845,2014-06-09 11:47,296262693,68·,"114.031814,22.63845",2,31
114.029747,22.528182,2014-06-09 12:48,329608985,68·,"114.029747,22.528182",4,10
114.03546899999999,22.621883,2014-06-09 14:38,291141051,68·,"114.035469,22.621883",10,30
114.04274699999999,22.639366,2014-06-09 16:31,293214586,68·,"114.042747,22.639366",2,31
114.06118000000001,22.572767000000002,2014-06-09 17:11,329409123,68·,"114.06118,22.572767",38,22
114.062599,22.53585,2014-06-09 17:36,280678018,68·,"114.062599,22.53585",21,15
114.042915,22.520416,2014-06-09 10:27,330644894,68·,"114.042915,22.520416",8,12
114.071701,22.654916,2014-06-09 13:17,291741700,68·,"114.071701,22.654916",28,39
114.04276999999999,22.639298999999998,2014-06-09 13:34,329404348,68·,"114.04277,22.639299",2,31
114.071731,22.543132,2014-06-09 14:22,290035013,68·,"114.071731,22.543132",9,17
114.06356799999999,22.656,2014-06-09 17:26,660545644,68·,"114.063568,22.656",1,37
114.06108799999998,22.647623,2014-06-09 12:22,291134352,68·,"114.061088,22.647623",13,36
114.052749,22.636749,2014-06-09 12:34,680205633,68·,"114.052749,22.636749",12,33
114.03003600000001,22.527433,2014-06-09 14:36,329736689,68·,"114.030036,22.527433",4,10
114.073852,22.542882000000002,2014-06-09 14:55,294182291,68·,"114.073852,22.542882",9,17
114.062202,22.64015,2014-06-09 15:58,292094443,68·,"114.062202,22.64015",11,34
114.062919,22.655233,2014-06-09 17:01,681022163,68·,"114.062919,22.655233",1,37
114.03220300000001,22.639782999999998,2014-06-09 17:22,294335736,68·,"114.032203,22.639783",2,31
114.03273,22.629365,2014-06-09 17:27,364049825,68·,"114.03273,22.629365",10,30
114.034149,22.6256,2014-06-09 17:30,361119414,68·,"114.034149,22.6256",10,30
114.03440800000001,22.624715,2014-06-09 17:30,325102648,68·,"114.034408,22.624715",10,30
113.940513,22.544332,2014-06-09 14:24,325982525,68·,"113.940513,22.544332",6,3
114.051933,22.518066,2014-06-09 14:48,322621642,68·,"114.051933,22.518066",8,12
114.059196,22.519916000000002,2014-06-09 14:50,291803220,68·,"114.059196,22.519916",25,14
114.06641299999998,22.659584,2014-06-09 17:14,360320474,68·,"114.066413,22.659584",1,37
114.06173700000001,22.652551000000003,2014-06-09 17:15,328120442,68·,"114.061737,22.652551",13,36
114.042648,22.639415,2014-06-09 17:30,322340983,68·,"114.042648,22.639415",2,31
114.04256399999998,22.63935,2014-06-09 13:04,325354318,68·,"114.042564,22.63935",2,31
114.06111899999999,22.572816,2014-06-09 13:40,291533856,68·,"114.061119,22.572816",38,22
113.99686399999999,22.52935,2014-06-09 14:20,660646643,68·,"113.996864,22.52935",18,7
114.03823,22.615266000000002,2014-06-09 16:23,293390297,68·,"114.03823,22.615266",10,30
114.032501,22.629764,2014-06-09 16:29,327408766,68·,"114.032501,22.629764",10,30
114.037765,22.615932,2014-06-09 12:25,294100361,68·,"114.037765,22.615932",10,30
114.02375,22.531499,2014-06-09 14:03,325746264,68·,"114.02375,22.531499",26,9
114.03748999999999,22.523647,2014-06-09 14:07,323478674,68·,"114.03749,22.523647",5,11
114.04546299999998,22.598782999999997,2014-06-09 14:46,360111188,68·,"114.045463,22.598783",24,25
114.04079399999999,22.640256,2014-06-09 15:06,293171003,68·,"114.040794,22.640256",2,31
114.058815,22.637983,2014-06-09 15:13,680067114,68·,"114.058815,22.637983",12,33
114.0354,22.5249,2014-06-09 17:58,329674275,68·,"114.0354,22.5249",5,11
114.061279,22.650935999999998,2014-06-09 13:02,296261488,68·,"114.061279,22.650936",13,36
114.07388300000001,22.542865,2014-06-09 16:07,325618505,68·,"114.073883,22.542865",9,17
114.06188200000001,22.640898999999997,2014-06-09 17:12,292929731,68·,"114.061882,22.640899",11,34
114.067619,22.536649,2014-06-09 10:51,326826596,68·,"114.067619,22.536649",0,37
114.03393500000001,22.626699,2014-06-09 11:58,291184263,68·,"114.033935,22.626699",10,30
114.039634,22.641082,2014-06-09 14:06,293738344,68·,"114.039634,22.641082",2,31
114.0326,22.629566,2014-06-09 14:14,361321084,68·,"114.0326,22.629566",10,30
113.940696,22.559616000000002,2014-06-09 16:14,322886688,68·,"113.940696,22.559616",17,2
114.071998,22.540466000000002,2014-06-09 17:00,292047548,68·,"114.071998,22.540466",36,16
114.04231999999999,22.603166,2014-06-09 17:36,291721967,68·,"114.04232,22.603166",0,37
114.034019,22.62655,2014-06-09 17:52,326316777,68·,"114.034019,22.62655",10,30
114.034019,22.62655,2014-06-09 17:53,292962334,68·,"114.034019,22.62655",10,30
114.035835,22.620466,2014-06-09 14:34,661514044,68·,"114.035835,22.620466",10,30
114.06178200000001,22.641033,2014-06-09 14:59,327562402,68·,"114.061782,22.641033",11,34
113.943603,22.5393,2014-06-09 11:21,294804098,68·,"113.943603,22.5393",29,4
114.063217,22.528748999999998,2014-06-09 11:49,251310447,68·,"114.063217,22.528749",25,14
114.05259699999999,22.636766,2014-06-09 14:20,290705820,68·,"114.052597,22.636766",12,33
114.042449,22.639467,2014-06-09 14:23,360638863,68·,"114.042449,22.639467",2,31
114.06448300000001,22.537817,2014-06-09 15:18,328825833,68·,"114.064483,22.537817",21,15
114.063346,22.5254,2014-06-09 17:29,280254153,68·,"114.063346,22.5254",25,14
114.07226499999999,22.542832999999998,2014-06-09 17:40,251277264,68·,"114.072265,22.542833",9,17
114.040481,22.610549,2014-06-09 11:30,291173583,68·,"114.040481,22.610549",19,28
114.07201299999998,22.654832,2014-06-09 13:30,251230688,68·,"114.072013,22.654832",28,39
114.039833,22.640882,2014-06-09 13:49,323450606,68·,"114.039833,22.640882",2,31
114.07146399999999,22.543123,2014-06-09 14:39,296124374,68·,"114.071464,22.543123",9,17
114.05883,22.519783,2014-06-09 16:34,326960632,68·,"114.05883,22.519783",25,14
114.072052,22.654783,2014-06-09 12:21,322015841,68·,"114.072052,22.654783",28,39
114.066497,22.55105,2014-06-09 13:12,361368781,68·,"114.066497,22.55105",20,20
114.02966299999999,22.528164999999998,2014-06-09 13:36,290384039,68·,"114.029663,22.528165",4,10
114.04528,22.51925,2014-06-09 15:03,23612773,68·,"114.04528,22.51925",8,12
114.036483,22.618917,2014-06-09 15:47,291447042,68·,"114.036483,22.618917",10,30
114.03643000000001,22.6186,2014-06-09 18:00,292388928,68·,"114.03643,22.6186",10,30
114.03748300000001,22.641866,2014-06-09 11:09,322903755,68·,"114.037483,22.641866",2,31
114.06300300000001,22.528133,2014-06-09 12:05,321951559,68·,"114.063003,22.528133",25,14
114.038002,22.615533,2014-06-09 13:57,20497734,68·,"114.038002,22.615533",10,30
114.03591899999999,22.620117,2014-06-09 14:00,361368801,68·,"114.035919,22.620117",10,30
114.03481200000002,22.642517,2014-06-09 14:13,20344941,68·,"114.034812,22.642517",2,31
114.061798,22.6389,2014-06-09 15:31,330554054,68·,"114.061798,22.6389",11,34
114.04528,22.519482999999997,2014-06-09 16:48,326620201,68·,"114.04528,22.519483",8,12
113.940666,22.53985,2014-06-09 17:42,290046586,68·,"113.940666,22.53985",6,3
114.03591899999999,22.619684,2014-06-09 14:16,321835528,68·,"114.035919,22.619684",10,30
114.065353,22.551349,2014-06-09 17:04,20229546,68·,"114.065353,22.551349",20,20
113.940498,22.548967,2014-06-09 15:17,330133833,68·,"113.940498,22.548967",6,3
114.040435,22.610466,2014-06-09 16:34,322595064,68·,"114.040435,22.610466",19,28
114.03627,22.6189,2014-06-09 16:38,323831212,68·,"114.03627,22.6189",10,30
114.06306399999998,22.536949,2014-06-09 10:03,330047459,68·,"114.063064,22.536949",21,15
114.058403,22.6378,2014-06-09 12:40,322253359,68·,"114.058403,22.6378",12,33
114.04256399999998,22.639432,2014-06-09 12:46,297423738,68·,"114.042564,22.639432",2,31
114.032867,22.641099,2014-06-09 12:52,324771749,68·,"114.032867,22.641099",2,31
114.032546,22.629533,2014-06-09 12:54,291302242,68·,"114.032546,22.629533",10,30
114.04061100000001,22.609821,2014-06-09 13:02,285092471,68·,"114.040611,22.609821",19,28
113.943649,22.539417,2014-06-09 13:57,292368599,68·,"113.943649,22.539417",29,4
114.05259699999999,22.51815,2014-06-09 15:09,330017567,68·,"114.052597,22.51815",8,12
114.063079,22.537183,2014-06-09 15:18,326524992,68·,"114.063079,22.537183",21,15
114.065933,22.538282000000002,2014-06-09 15:19,293878933,68·,"114.065933,22.538282",21,15
114.045799,22.598699,2014-06-09 15:41,323597493,68·,"114.045799,22.598699",24,25
114.05936399999999,22.638317,2014-06-09 16:10,361458423,68·,"114.059364,22.638317",12,33
114.035339,22.642522,2014-06-09 17:55,291172052,68·,"114.035339,22.642522",2,31
113.94036799999999,22.543382,2014-06-09 14:09,292221659,68·,"113.940368,22.543382",6,3
113.94511399999999,22.5349,2014-06-09 14:12,23604203,68·,"113.945114,22.5349",29,4
114.062576,22.562576,2014-06-09 15:03,330603455,68·,"114.062576,22.562576",31,21
114.053932,22.6361,2014-06-09 16:51,296073461,68·,"114.053932,22.6361",12,33
114.034484,22.624666,2014-06-09 17:04,330626848,68·,"114.034484,22.624666",10,30
114.076049,22.544666,2014-06-09 17:43,328375795,68·,"114.076049,22.544666",9,17
114.03495,22.642583,2014-06-09 12:53,328188615,68·,"114.03495,22.642583",2,31
114.052314,22.5181,2014-06-09 15:19,360147814,68·,"114.052314,22.5181",8,12
114.03733799999999,22.616176,2014-06-09 16:23,327242510,68·,"114.037338,22.616176",10,30
114.034797,22.624599,2014-06-09 11:36,330055290,68·,"114.034797,22.624599",10,30
114.040466,22.610466,2014-06-09 11:42,330341446,68·,"114.040466,22.610466",19,28
114.03903100000001,22.522699,2014-06-09 13:26,328342393,68·,"114.039031,22.522699",5,11
114.040573,22.610801000000002,2014-06-09 14:09,292748453,68·,"114.040573,22.610801",19,28
114.04263300000001,22.639415,2014-06-09 15:51,321697391,68·,"114.042633,22.639415",2,31
114.060096,22.52075,2014-06-09 16:53,322939451,68·,"114.060096,22.52075",25,14
113.94062,22.561982999999998,2014-06-09 17:44,291108390,68·,"113.94062,22.561983",17,2
113.940696,22.540084,2014-06-09 17:58,326304490,68·,"113.940696,22.540084",6,3
114.05178000000001,22.518066,2014-06-09 09:42,296159246,68·,"114.05178,22.518066",8,12
114.036514,22.61885,2014-06-09 10:21,329760741,68·,"114.036514,22.61885",10,30
114.05848600000002,22.637832,2014-06-09 10:43,330031699,68·,"114.058486,22.637832",12,33
114.065299,22.551317,2014-06-09 09:24,325785273,68·,"114.065299,22.551317",20,20
114.03586499999999,22.620332,2014-06-09 09:42,327230885,68·,"114.035865,22.620332",10,30
114.042381,22.639516,2014-06-09 11:27,328076142,68·,"114.042381,22.639516",2,31
114.040481,22.605016,2014-06-09 11:47,328755906,68·,"114.040481,22.605016",32,26
114.036201,22.619167,2014-06-09 14:21,251205445,68·,"114.036201,22.619167",10,30
114.03233300000001,22.639667000000003,2014-06-09 14:32,321883993,68·,"114.032333,22.639667",2,31
114.037651,22.616167,2014-06-09 16:46,322120086,68·,"114.037651,22.616167",10,30
114.04201499999999,22.639682,2014-06-09 12:31,294298999,68·,"114.042015,22.639682",2,31
113.94056699999999,22.549298999999998,2014-06-09 14:33,327196612,68·,"113.940567,22.549299",6,3
114.029899,22.527517,2014-06-09 14:53,291057240,68·,"114.029899,22.527517",4,10
114.036285,22.5244,2014-06-09 14:55,325006805,68·,"114.036285,22.5244",5,11
114.06304899999999,22.536849,2014-06-09 15:11,323541093,68·,"114.063049,22.536849",21,15
114.064949,22.537848999999998,2014-06-09 15:11,327118513,68·,"114.064949,22.537849",21,15
114.04083200000001,22.640399,2014-06-09 17:25,251303674,68·,"114.040832,22.640399",2,31
114.03363,22.6429,2014-06-09 17:30,323268128,68·,"114.03363,22.6429",2,31
114.03841399999999,22.52325,2014-06-09 17:03,285082248,68·,"114.038414,22.52325",5,11
114.063034,22.5251,2014-06-09 09:25,329904018,68·,"114.063034,22.5251",25,14
113.940513,22.545049,2014-06-09 11:07,294570800,68·,"113.940513,22.545049",6,3
114.030464,22.527214999999998,2014-06-09 11:27,328360093,68·,"114.030464,22.527215",4,10
114.063217,22.528467000000003,2014-06-09 11:45,50494598,68·,"114.063217,22.528467",25,14
114.07599599999999,22.544466,2014-06-09 15:08,292843164,68·,"114.075996,22.544466",9,17
114.064903,22.53774,2014-06-09 11:11,291726227,68·,"114.064903,22.53774",21,15
113.94063500000001,22.545116,2014-06-09 16:20,323415463,68·,"113.940635,22.545116",6,3
113.94076499999998,22.540266,2014-06-09 16:22,360800796,68·,"113.940765,22.540266",6,3
113.948333,22.530099,2014-06-09 16:27,326702051,68·,"113.948333,22.530099",3,5
114.041618,22.521182999999997,2014-06-09 16:48,293141121,68·,"114.041618,22.521183",8,12
113.940513,22.545284,2014-06-09 17:23,324827833,68·,"113.940513,22.545284",6,3
114.03100500000001,22.526956,2014-06-09 17:45,323157283,68·,"114.031005,22.526956",4,10
114.036285,22.524349,2014-06-09 17:48,321862847,68·,"114.036285,22.524349",5,11
114.046302,22.518932,2014-06-09 15:15,23433727,68·,"114.046302,22.518932",8,12
114.041831,22.639875,2014-06-09 17:52,322425604,68·,"114.041831,22.639875",2,31
114.06233200000001,22.563516,2014-06-09 09:26,20071729,68·,"114.062332,22.563516",31,21
114.072052,22.654684,2014-06-09 14:20,292730760,68·,"114.072052,22.654684",28,39
114.07346299999999,22.5429,2014-06-09 17:10,328715974,68·,"114.073463,22.5429",9,17
114.04701899999999,22.51865,2014-06-09 12:42,330157953,68·,"114.047019,22.51865",8,12
114.039901,22.640916,2014-06-09 15:01,330378864,68·,"114.039901,22.640916",2,31
114.03591899999999,22.619749,2014-06-09 15:16,326776676,68·,"114.035919,22.619749",10,30
114.04508200000001,22.596849,2014-06-09 15:27,326662000,68·,"114.045082,22.596849",33,24
114.029899,22.5275,2014-06-09 17:35,325328782,68·,"114.029899,22.5275",4,10
114.041999,22.520933,2014-06-09 17:44,290887586,68·,"114.041999,22.520933",8,12
114.032752,22.629167000000002,2014-06-09 09:15,361092068,68·,"114.032752,22.629167",10,30
114.032905,22.628868,2014-06-09 09:15,322395546,68·,"114.032905,22.628868",10,30
114.071868,22.543132,2014-06-09 09:53,361384597,68·,"114.071868,22.543132",9,17
113.940498,22.545166000000002,2014-06-09 11:49,80106392,68·,"113.940498,22.545166",6,3
114.04713400000001,22.518698999999998,2014-06-09 12:14,327334099,68·,"114.047134,22.518699",8,12
114.046485,22.51905,2014-06-09 10:23,20184776,68·,"114.046485,22.51905",8,12
113.94053600000001,22.5408,2014-06-09 12:59,660559392,68·,"113.940536,22.5408",6,3
114.063369,22.537482999999998,2014-06-09 13:32,20475492,68·,"114.063369,22.537483",21,15
114.05158200000001,22.518283,2014-06-09 17:07,290723716,68·,"114.051582,22.518283",8,12
