����,γ��,ҵ��ʱ��,��Ƭ��¼����,��·����,��γ��,�ϳ�վ��,ʵ��վ��
113.940643,22.540441,2014-06-09 19:06,326365595,68·,"113.940643,22.540441",6,3
113.94798200000001,22.530134,2014-06-09 19:11,328284787,68·,"113.947982,22.530134",3,5
114.062149,22.6403,2014-06-09 19:03,251278057,68·,"114.062149,22.6403",11,34
114.052001,22.518365,2014-06-09 20:01,23489080,68·,"114.052001,22.518365",8,12
113.94513700000002,22.533817000000003,2014-06-09 20:26,294586935,68·,"113.945137,22.533817",29,4
113.940498,22.5491,2014-06-09 20:51,325363256,68·,"113.940498,22.5491",6,3
113.94513700000002,22.5331,2014-06-09 20:57,291220282,68·,"113.945137,22.5331",29,4
114.047302,22.518615,2014-06-09 21:19,329646847,68·,"114.047302,22.518615",8,12
114.03598000000001,22.619941,2014-06-09 22:03,20971301,68·,"114.03598,22.619941",10,30
113.94076499999998,22.560199,2014-06-09 19:44,329737347,68·,"113.940765,22.560199",17,2
114.05315300000001,22.518316,2014-06-09 20:19,328250343,68·,"114.053153,22.518316",8,12
113.94503,22.537517,2014-06-09 19:21,293835003,68·,"113.94503,22.537517",29,4
114.04686699999999,22.518716,2014-06-09 19:43,361052536,68·,"114.046867,22.518716",8,12
114.06311699999999,22.53725,2014-06-09 19:51,23005360,68·,"114.063117,22.53725",21,15
114.06311699999999,22.53725,2014-06-09 19:51,293175826,68·,"114.063117,22.53725",21,15
114.035896,22.620148999999998,2014-06-09 20:27,292995848,68·,"114.035896,22.620149",10,30
114.06497900000001,22.551532,2014-06-09 19:38,329852653,68·,"114.064979,22.551532",20,20
114.04281599999999,22.520532,2014-06-09 19:10,297667062,68·,"114.042816,22.520532",8,12
114.06293400000001,22.537134,2014-06-09 19:20,326705981,68·,"114.062934,22.537134",21,15
114.03548400000001,22.6219,2014-06-09 19:59,323139349,68·,"114.035484,22.6219",10,30
114.05785300000001,22.637596,2014-06-09 19:30,328630647,68·,"114.057853,22.637596",12,33
114.07446200000001,22.543052,2014-06-09 20:26,290817754,68·,"114.074462,22.543052",9,17
113.94355,22.539382,2014-06-09 21:06,294586776,68·,"113.94355,22.539382",29,4
113.94058899999999,22.540225,2014-06-09 21:37,20359195,68·,"113.940589,22.540225",6,3
113.94191699999999,22.539234,2014-06-09 21:38,326525371,68·,"113.941917,22.539234",6,3
114.04153400000001,22.5212,2014-06-09 21:58,328385829,68·,"114.041534,22.5212",8,12
114.052314,22.518114999999998,2014-06-09 22:03,296055479,68·,"114.052314,22.518115",8,12
114.071998,22.540866,2014-06-09 22:12,323609269,68·,"114.071998,22.540866",36,16
114.03543,22.621914999999998,2014-06-09 22:38,294804283,68·,"114.03543,22.621915",10,30
114.035598,22.642307000000002,2014-06-09 22:45,280364019,68·,"114.035598,22.642307",2,31
113.94063500000001,22.5463,2014-06-09 19:23,80291890,68·,"113.940635,22.5463",6,3
114.04699699999999,22.518832999999997,2014-06-09 19:50,324219789,68·,"114.046997,22.518833",8,12
114.06181299999999,22.536849,2014-06-09 20:00,291404458,68·,"114.061813,22.536849",21,15
114.064682,22.537616,2014-06-09 20:01,322255855,68·,"114.064682,22.537616",21,15
114.062477,22.564132,2014-06-09 20:13,329335029,68·,"114.062477,22.564132",31,21
114.03741399999998,22.523715,2014-06-09 20:05,293731199,68·,"114.037414,22.523715",5,11
114.059097,22.519849,2014-06-09 20:12,325789781,68·,"114.059097,22.519849",25,14
114.06131699999999,22.521333,2014-06-09 20:13,324518720,68·,"114.061317,22.521333",25,14
114.063369,22.536766,2014-06-09 20:18,320224625,68·,"114.063369,22.536766",21,15
114.073448,22.542882000000002,2014-06-09 20:23,325866264,68·,"114.073448,22.542882",9,17
114.036018,22.6201,2014-06-09 20:52,293383598,68·,"114.036018,22.6201",10,30
114.058807,22.519712,2014-06-09 20:36,293977099,68·,"114.058807,22.519712",25,14
114.06328500000001,22.5375,2014-06-09 20:42,296082304,68·,"114.063285,22.5375",21,15
114.056533,22.636582999999998,2014-06-09 20:55,328033218,68·,"114.056533,22.636583",12,33
114.032302,22.639932,2014-06-09 22:14,330641193,68·,"114.032302,22.639932",2,31
114.03173000000001,22.637199,2014-06-09 22:15,361273392,68·,"114.03173,22.637199",2,31
114.03618600000001,22.619216,2014-06-09 22:23,322991155,68·,"114.036186,22.619216",10,30
114.07228,22.654632,2014-06-09 20:26,328150465,68·,"114.07228,22.654632",28,39
114.03220300000001,22.631632999999997,2014-06-09 20:52,323317160,68·,"114.032203,22.631633",10,30
114.05293200000001,22.636432,2014-06-09 21:36,327379051,68·,"114.052932,22.636432",12,33
114.03966499999999,22.640815,2014-06-09 21:41,323358467,68·,"114.039665,22.640815",2,31
114.037681,22.615999,2014-06-09 21:55,325216046,68·,"114.037681,22.615999",10,30
114.04066399999999,22.610098999999998,2014-06-09 21:57,322507319,68·,"114.040664,22.610099",19,28
114.03631499999999,22.618799,2014-06-09 19:38,324929421,68·,"114.036315,22.618799",10,30
114.031654,22.636339000000003,2014-06-09 22:28,20304805,68·,"114.031654,22.636339",2,31
114.03372900000001,22.626516,2014-06-09 19:39,326710540,68·,"114.033729,22.626516",10,30
114.06128600000001,22.648317000000002,2014-06-09 20:06,293159045,68·,"114.061286,22.648317",13,36
114.062927,22.528152,2014-06-09 21:16,293165958,68·,"114.062927,22.528152",25,14
113.94065,22.560367000000003,2014-06-09 21:06,20257758,68·,"113.94065,22.560367",17,2
113.995185,22.527584,2014-06-09 21:27,361193009,68·,"113.995185,22.527584",18,7
114.03930600000001,22.522668,2014-06-09 21:37,320462434,68·,"114.039306,22.522668",5,11
114.06313300000001,22.523982999999998,2014-06-09 21:45,320620725,68·,"114.063133,22.523983",25,14
114.064865,22.537666,2014-06-09 21:49,292774085,68·,"114.064865,22.537666",21,15
114.074951,22.5428,2014-06-09 21:53,281093637,68·,"114.074951,22.5428",9,17
114.039817,22.606065,2014-06-09 22:14,326450149,68·,"114.039817,22.606065",32,26
113.94068100000001,22.560733,2014-06-09 19:56,291599653,68·,"113.940681,22.560733",17,2
114.03939799999999,22.613232999999997,2014-06-09 21:11,328408425,68·,"114.039398,22.613233",14,29
114.032867,22.629382999999997,2014-06-09 21:15,327467810,68·,"114.032867,22.629383",10,30
114.03526299999999,22.52495,2014-06-09 19:19,327288591,68·,"114.035263,22.52495",5,11
113.945098,22.534082,2014-06-09 20:08,296214478,68·,"113.945098,22.534082",29,4
113.94078,22.560667000000002,2014-06-09 20:46,290382943,68·,"113.94078,22.560667",17,2
113.943832,22.539245,2014-06-09 20:56,23587156,68·,"113.943832,22.539245",29,4
113.94501399999999,22.537649,2014-06-09 20:57,660428899,68·,"113.945014,22.537649",29,4
114.065483,22.538084,2014-06-09 21:28,328802865,68·,"114.065483,22.538084",21,15
114.04463100000001,22.599283,2014-06-09 21:51,441091675,68·,"114.044631,22.599283",24,25
114.040435,22.640466,2014-06-09 22:11,290600753,68·,"114.040435,22.640466",2,31
114.06313300000001,22.529035,2014-06-09 21:34,329403984,68·,"114.063133,22.529035",25,14
114.055015,22.635824,2014-06-09 22:22,291519193,68·,"114.055015,22.635824",12,33
113.94065800000001,22.540111,2014-06-09 19:42,328891569,68·,"113.940658,22.540111",6,3
114.065284,22.658233,2014-06-09 19:21,322631531,68·,"114.065284,22.658233",1,37
113.94062,22.557533,2014-06-09 21:28,330121285,68·,"113.94062,22.557533",17,2
113.94501399999999,22.537733,2014-06-09 21:36,295104362,68·,"113.945014,22.537733",29,4
114.062927,22.655263,2014-06-09 19:08,329527046,68·,"114.062927,22.655263",1,37
114.044128,22.519765,2014-06-09 21:48,325706801,68·,"114.044128,22.519765",8,12
114.03586499999999,22.620132,2014-06-09 22:24,328707476,68·,"114.035865,22.620132",10,30
113.940483,22.557083,2014-06-09 19:29,294503634,68·,"113.940483,22.557083",17,2
114.076187,22.546583,2014-06-09 19:58,660446319,68·,"114.076187,22.546583",9,17
114.05843300000001,22.637764999999998,2014-06-09 20:48,328028708,68·,"114.058433,22.637765",12,33
114.051864,22.518066,2014-06-09 19:02,329836408,68·,"114.051864,22.518066",8,12
114.03649899999999,22.618717,2014-06-09 19:41,322111940,68·,"114.036499,22.618717",10,30
113.945167,22.533765,2014-06-09 19:55,322036239,68·,"113.945167,22.533765",29,4
113.94168,22.539234,2014-06-09 20:26,360667753,68·,"113.94168,22.539234",6,3
113.94506799999999,22.53725,2014-06-09 20:28,294848658,68·,"113.945068,22.53725",29,4
114.038917,22.52285,2014-06-09 20:49,326643533,68·,"114.038917,22.52285",5,11
114.047615,22.518566,2014-06-09 20:52,293381638,68·,"114.047615,22.518566",8,12
113.940483,22.557382,2014-06-09 19:47,292599590,68·,"113.940483,22.557382",17,2
113.940467,22.546049,2014-06-09 19:51,326384001,68·,"113.940467,22.546049",6,3
113.94056699999999,22.542966,2014-06-09 19:52,20600243,68·,"113.940567,22.542966",6,3
114.06108,22.648067,2014-06-09 19:39,294053237,68·,"114.06108,22.648067",13,36
114.061233,22.642766,2014-06-09 19:41,326516750,68·,"114.061233,22.642766",39,35
114.052902,22.636699,2014-06-09 19:47,323374038,68·,"114.052902,22.636699",12,33
114.04988,22.6378,2014-06-09 19:48,325227087,68·,"114.04988,22.6378",35,32
113.94515200000001,22.5337,2014-06-09 21:14,294035697,68·,"113.945152,22.5337",29,4
113.94056699999999,22.54075,2014-06-09 21:43,320025152,68·,"113.940567,22.54075",6,3
114.03791799999999,22.615764000000002,2014-06-09 22:39,327382437,68·,"114.037918,22.615764",10,30
114.046966,22.518749,2014-06-09 21:00,325392846,68·,"114.046966,22.518749",8,12
114.062179,22.522066,2014-06-09 22:24,291905141,68·,"114.062179,22.522066",25,14
114.04521899999999,22.596782,2014-06-09 19:02,329820344,68·,"114.045219,22.596782",33,24
114.05976799999999,22.520395,2014-06-09 19:31,294389285,68·,"114.059768,22.520395",25,14
114.073898,22.542882000000002,2014-06-09 21:06,293120763,68·,"114.073898,22.542882",9,17
114.038063,22.615716,2014-06-09 21:30,293864165,68·,"114.038063,22.615716",10,30
114.031898,22.6361,2014-06-09 21:41,327409282,68·,"114.031898,22.6361",2,31
114.049026,22.637845000000002,2014-06-09 21:47,292029447,68·,"114.049026,22.637845",35,32
113.94056699999999,22.544432999999998,2014-06-09 19:26,291991842,68·,"113.940567,22.544433",6,3
113.99573500000001,22.528005,2014-06-09 19:42,297636220,68·,"113.995735,22.528005",18,7
114.07406599999999,22.542917000000003,2014-06-09 20:10,292582624,68·,"114.074066,22.542917",9,17
114.04546299999998,22.598782999999997,2014-06-09 20:30,285022227,68·,"114.045463,22.598783",24,25
114.04593600000001,22.63845,2014-06-09 21:07,293801774,68·,"114.045936,22.63845",0,37
113.94501399999999,22.536016,2014-06-09 19:23,660559494,68·,"113.945014,22.536016",29,4
114.06316299999999,22.537317,2014-06-09 19:59,360845557,68·,"114.063163,22.537317",21,15
114.06316299999999,22.537317,2014-06-09 20:00,660487053,68·,"114.063163,22.537317",21,15
114.07476799999999,22.542917000000003,2014-06-09 20:05,293022494,68·,"114.074768,22.542917",9,17
114.063148,22.528217,2014-06-09 19:15,293712601,68·,"114.063148,22.528217",25,14
114.06311699999999,22.537349,2014-06-09 19:38,322091923,68·,"114.063117,22.537349",21,15
114.040985,22.640233,2014-06-09 20:31,327507817,68·,"114.040985,22.640233",2,31
114.04393,22.638767,2014-06-09 20:32,290122794,68·,"114.04393,22.638767",2,31
114.0615,22.651966,2014-06-09 20:24,293417951,68·,"114.0615,22.651966",13,36
114.04266299999999,22.6394,2014-06-09 21:10,322603108,68·,"114.042663,22.6394",2,31
114.03173000000001,22.637216,2014-06-09 21:15,327182965,68·,"114.03173,22.637216",2,31
114.03993200000001,22.605516,2014-06-09 21:31,328754207,68·,"114.039932,22.605516",32,26
114.043251,22.520532,2014-06-09 22:04,292161948,68·,"114.043251,22.520532",8,12
114.039497,22.641182999999998,2014-06-09 21:17,327376909,68·,"114.039497,22.641183",2,31
114.04053400000001,22.610149,2014-06-09 21:36,281118147,68·,"114.040534,22.610149",19,28
114.031768,22.637315,2014-06-09 21:38,290559707,68·,"114.031768,22.637315",2,31
114.072319,22.5431,2014-06-09 22:13,294127366,68·,"114.072319,22.5431",9,17
114.062316,22.639682,2014-06-09 19:36,294077675,68·,"114.062316,22.639682",11,34
114.06638999999998,22.659515,2014-06-09 20:54,295040723,68·,"114.06639,22.659515",1,37
114.041648,22.639734,2014-06-09 21:24,327457940,68·,"114.041648,22.639734",2,31
114.03791799999999,22.616195,2014-06-09 19:09,290577978,68·,"114.037918,22.616195",10,30
114.058967,22.638182999999998,2014-06-09 19:42,328269308,68·,"114.058967,22.638183",12,33
114.04246499999999,22.63945,2014-06-09 22:07,327119929,68·,"114.042465,22.63945",2,31
114.037399,22.641866,2014-06-09 22:08,330365684,68·,"114.037399,22.641866",2,31
114.033317,22.642816,2014-06-09 22:10,80385255,68·,"114.033317,22.642816",2,31
114.037765,22.6161,2014-06-09 22:20,329906926,68·,"114.037765,22.6161",10,30
114.076499,22.544632999999997,2014-06-09 22:40,298976770,68·,"114.076499,22.544633",9,17
114.046279,22.5191,2014-06-09 22:53,323876966,68·,"114.046279,22.5191",8,12
114.04051899999999,22.610116,2014-06-09 22:42,322171020,68·,"114.040519,22.610116",19,28
114.03600300000001,22.619583,2014-06-09 19:33,328295912,68·,"114.036003,22.619583",10,30
114.04425,22.599466,2014-06-09 19:44,293540886,68·,"114.04425,22.599466",24,25
114.04656899999999,22.519033,2014-06-09 20:19,292850791,68·,"114.046569,22.519033",8,12
114.072448,22.542865,2014-06-09 21:44,296108163,68·,"114.072448,22.542865",9,17
113.940582,22.544549,2014-06-09 19:21,361214684,68·,"113.940582,22.544549",6,3
113.94778400000001,22.530082,2014-06-09 19:26,329855086,68·,"113.947784,22.530082",3,5
114.05601499999999,22.518749,2014-06-09 19:50,330690509,68·,"114.056015,22.518749",27,13
114.062599,22.563198999999997,2014-06-09 20:14,294017648,68·,"114.062599,22.563199",31,21
114.03473600000001,22.642566,2014-06-09 20:46,326727523,68·,"114.034736,22.642566",2,31
113.94063500000001,22.56015,2014-06-09 19:25,324289578,68·,"113.940635,22.56015",17,2
113.940734,22.540451,2014-06-09 19:32,327421728,68·,"113.940734,22.540451",6,3
114.058998,22.519733,2014-06-09 20:03,293185994,68·,"114.058998,22.519733",25,14
114.058952,22.638116,2014-06-09 21:05,323862647,68·,"114.058952,22.638116",12,33
114.035949,22.619733,2014-06-09 19:16,325154522,68·,"114.035949,22.619733",10,30
113.940483,22.55615,2014-06-09 20:45,292192717,68·,"113.940483,22.55615",17,2
113.94063500000001,22.549116,2014-06-09 20:48,321997698,68·,"113.940635,22.549116",6,3
113.94511399999999,22.533599,2014-06-09 20:54,328122247,68·,"113.945114,22.533599",29,4
113.991348,22.525316,2014-06-09 19:07,292987164,68·,"113.991348,22.525316",7,6
114.063079,22.536882000000002,2014-06-09 19:34,294605837,68·,"114.063079,22.536882",21,15
114.063346,22.5375,2014-06-09 19:35,292314496,68·,"114.063346,22.5375",21,15
114.07336399999998,22.542917000000003,2014-06-09 19:39,292582624,68·,"114.073364,22.542917",9,17
114.07418,22.542949,2014-06-09 19:39,322362475,68·,"114.07418,22.542949",9,17
114.074729,22.543283,2014-06-09 19:43,294373501,68·,"114.074729,22.543283",9,17
113.94045200000001,22.549132999999998,2014-06-09 20:37,361163538,68·,"113.940452,22.549133",6,3
113.94033,22.542932,2014-06-09 20:39,295341932,68·,"113.94033,22.542932",6,3
113.940643,22.540376000000002,2014-06-09 20:40,290423848,68·,"113.940643,22.540376",6,3
114.06266699999999,22.536783,2014-06-09 21:17,329883271,68·,"114.062667,22.536783",21,15
114.037384,22.616999999999997,2014-06-09 21:52,330410774,68·,"114.037384,22.617",10,30
114.055053,22.635915,2014-06-09 22:09,329289644,68·,"114.055053,22.635915",12,33
114.076118,22.546332999999997,2014-06-09 21:58,323912738,68·,"114.076118,22.546333",9,17
114.04310600000001,22.520275,2014-06-09 22:30,292183936,68·,"114.043106,22.520275",8,12
114.07501200000002,22.542781,2014-06-09 22:43,292462404,68·,"114.075012,22.542781",9,17
114.06154599999999,22.652214999999998,2014-06-09 19:53,291135332,68·,"114.061546,22.652215",13,36
114.056068,22.636316,2014-06-09 20:03,295019390,68·,"114.056068,22.636316",12,33
114.056068,22.636316,2014-06-09 20:04,291555467,68·,"114.056068,22.636316",12,33
114.04203000000001,22.639682,2014-06-09 20:08,321853232,68·,"114.04203,22.639682",2,31
114.03175300000001,22.637382000000002,2014-06-09 20:12,23047690,68·,"114.031753,22.637382",2,31
114.03220300000001,22.6317,2014-06-09 20:16,20975469,68·,"114.032203,22.6317",10,30
113.940666,22.560716,2014-06-09 21:49,322556737,68·,"113.940666,22.560716",17,2
113.94046000000002,22.557006,2014-06-09 21:50,294796651,68·,"113.94046,22.557006",17,2
113.940513,22.556983,2014-06-09 21:50,321662386,68·,"113.940513,22.556983",17,2
113.94358000000001,22.539266,2014-06-09 21:58,327200349,68·,"113.94358,22.539266",29,4
114.07161699999999,22.538664999999998,2014-06-09 22:30,661026049,68·,"114.071617,22.538665",0,37
114.064323,22.551395,2014-06-09 22:38,329572670,68·,"114.064323,22.551395",20,20
114.040618,22.610349,2014-06-09 22:51,20547755,68·,"114.040618,22.610349",19,28
114.033592,22.627136,2014-06-09 22:56,297675023,68·,"114.033592,22.627136",10,30
114.02851799999999,22.528382999999998,2014-06-09 19:01,293956466,68·,"114.028518,22.528383",4,10
114.063079,22.536916,2014-06-09 19:22,327520830,68·,"114.063079,22.536916",21,15
114.06021799999999,22.520782,2014-06-09 20:39,329573658,68·,"114.060218,22.520782",25,14
114.029296,22.528299,2014-06-09 20:51,320467035,68·,"114.029296,22.528299",4,10
113.940513,22.54895,2014-06-09 21:29,290239785,68·,"113.940513,22.54895",6,3
113.94131399999999,22.539248999999998,2014-06-09 21:33,324601017,68·,"113.941314,22.539249",6,3
114.051635,22.517967000000002,2014-06-09 21:59,323624256,68·,"114.051635,22.517967",8,12
114.07356999999999,22.5428,2014-06-09 22:12,292989839,68·,"114.07357,22.5428",9,17
114.058769,22.637983,2014-06-09 21:27,293985695,68·,"114.058769,22.637983",12,33
114.033851,22.626916,2014-06-09 19:14,297732255,68·,"114.033851,22.626916",10,30
114.065299,22.658082,2014-06-09 19:45,321624912,68·,"114.065299,22.658082",1,37
114.044952,22.596916,2014-06-09 20:17,700157116,68·,"114.044952,22.596916",33,24
113.940467,22.548666,2014-06-09 21:40,322169214,68·,"113.940467,22.548666",6,3
113.940498,22.545217,2014-06-09 21:41,330133897,68·,"113.940498,22.545217",6,3
114.069732,22.551182999999998,2014-06-09 22:24,329434675,68·,"114.069732,22.551183",37,19
114.04465400000001,22.599239,2014-06-09 22:34,324400175,68·,"114.044654,22.599239",24,25
114.034683,22.642517,2014-06-09 22:49,360425650,68·,"114.034683,22.642517",2,31
113.94053600000001,22.543516,2014-06-09 19:55,290673400,68·,"113.940536,22.543516",6,3
114.076202,22.546632000000002,2014-06-09 20:38,294357609,68·,"114.076202,22.546632",9,17
114.03296599999999,22.641166000000002,2014-06-09 21:11,291387579,68·,"114.032966,22.641166",2,31
113.94065,22.542917000000003,2014-06-09 19:01,290889463,68·,"113.94065,22.542917",6,3
113.940696,22.540367,2014-06-09 19:04,324254782,68·,"113.940696,22.540367",6,3
114.06313300000001,22.534999,2014-06-09 19:42,329301819,68·,"114.063133,22.534999",21,15
113.94503,22.537848999999998,2014-06-09 20:18,290556896,68·,"113.94503,22.537849",29,4
114.02377299999999,22.531444,2014-06-09 20:31,293571457,68·,"114.023773,22.531444",26,9
114.03025,22.527399,2014-06-09 20:33,292247690,68·,"114.03025,22.527399",4,10
114.04311299999999,22.520334,2014-06-09 20:39,150058136,68·,"114.043113,22.520334",8,12
114.07361599999999,22.542949,2014-06-09 20:53,294422593,68·,"114.073616,22.542949",9,17
114.03638400000001,22.618949,2014-06-09 21:22,20353506,68·,"114.036384,22.618949",10,30
114.06133999999999,22.644187,2014-06-09 21:49,328652679,68·,"114.06134,22.644187",39,35
114.04213700000001,22.639516,2014-06-09 19:04,329865343,68·,"114.042137,22.639516",2,31
114.06488,22.551395,2014-06-09 21:40,322937135,68·,"114.06488,22.551395",20,20
113.941184,22.539234,2014-06-09 19:01,328273797,68·,"113.941184,22.539234",6,3
114.04728600000001,22.518632,2014-06-09 19:30,320058404,68·,"114.047286,22.518632",8,12
114.06304899999999,22.53705,2014-06-09 19:40,180092994,68·,"114.063049,22.53705",21,15
114.06341499999999,22.537466000000002,2014-06-09 19:40,330604879,68·,"114.063415,22.537466",21,15
114.06341499999999,22.537466000000002,2014-06-09 19:40,328371472,68·,"114.063415,22.537466",21,15
114.076034,22.542448999999998,2014-06-09 19:45,326576553,68·,"114.076034,22.542449",9,17
113.940597,22.558398999999998,2014-06-09 19:51,291360956,68·,"113.940597,22.558399",17,2
113.94501399999999,22.538932,2014-06-09 19:59,290265312,68·,"113.945014,22.538932",29,4
114.06241599999998,22.563899,2014-06-09 20:45,293801443,68·,"114.062416,22.563899",31,21
114.034645,22.624323999999998,2014-06-09 21:04,329214575,68·,"114.034645,22.624324",10,30
114.039199,22.641216,2014-06-09 21:13,295633296,68·,"114.039199,22.641216",2,31
113.94045200000001,22.549232,2014-06-09 19:46,290706812,68·,"113.940452,22.549232",6,3
114.043899,22.519966,2014-06-09 20:16,80340276,68·,"114.043899,22.519966",8,12
114.073898,22.542932,2014-06-09 20:28,294501277,68·,"114.073898,22.542932",9,17
114.032302,22.634117,2014-06-09 19:18,329526333,68·,"114.032302,22.634117",10,30
114.064682,22.657316,2014-06-09 19:44,328794445,68·,"114.064682,22.657316",1,37
114.06118000000001,22.645015,2014-06-09 20:17,180006554,68·,"114.06118,22.645015",39,35
114.058776,22.637882,2014-06-09 19:06,294533286,68·,"114.058776,22.637882",12,33
114.043617,22.638916000000002,2014-06-09 21:12,296238499,68·,"114.043617,22.638916",2,31
114.031997,22.634817,2014-06-09 21:21,294838547,68·,"114.031997,22.634817",10,30
114.06493300000001,22.537866,2014-06-09 21:56,327208462,68·,"114.064933,22.537866",21,15
114.04691299999999,22.518917000000002,2014-06-09 22:05,326981061,68·,"114.046913,22.518917",8,12
114.066032,22.658992,2014-06-09 20:22,330661030,68·,"114.066032,22.658992",1,37
114.037719,22.615932,2014-06-09 20:56,323784476,68·,"114.037719,22.615932",10,30
114.07526299999999,22.543249,2014-06-09 21:22,290817754,68·,"114.075263,22.543249",9,17
113.996665,22.529283,2014-06-09 21:51,361313224,68·,"113.996665,22.529283",18,7
114.042869,22.52045,2014-06-09 19:25,281209845,68·,"114.042869,22.52045",8,12
114.04643200000001,22.518898999999998,2014-06-09 19:26,292047618,68·,"114.046432,22.518899",8,12
114.052467,22.51815,2014-06-09 19:29,323638732,68·,"114.052467,22.51815",8,12
114.057617,22.519233,2014-06-09 19:29,323258058,68·,"114.057617,22.519233",25,14
